0.330 0.0300   .72 .20
0.340 0.0220   .64 .10
0.355 0.0300   .58 .07
0.400 0.0245   .71 .03
0.430 0.0260   .69 .04
0.470 0.0252   .85 .05
0.500 0.0258   .80 .03
0.540 0.0265   .95 .04
0.570 0.0270  1.00 .05
0.600 0.0285  1.02 .03
0.635 0.0295  1.11 .04
0.670 0.0245  1.20 .05
0.700 0.0255  1.17 .03
0.730 0.0265  1.13 .03
0.765 0.0275  1.16 .07
0.800 0.0285  1.13 .05
0.870 0.0240  1.06 .06
0.900 0.0250  1.00 .05
0.950 0.0510   .97 .07
1.000 0.0280   .95 .07
