0.330 0.0300   .90 .16
0.340 0.0220   .69 .13
0.355 0.0300   .83 .09
0.400 0.0245   .86 .03
0.430 0.0260   .89 .03
0.470 0.0252   .95 .03
0.500 0.0258   .96 .03
0.540 0.0265  1.01 .03
0.570 0.0270  1.00 .03
0.600 0.0285   .99 .03
0.635 0.0295   .99 .03
0.670 0.0245   .98 .09
0.700 0.0255   .96 .03
0.730 0.0265   .95 .03
0.765 0.0275   .97 .03
0.800 0.0285   .93 .03
0.900 0.0250   .95 .03
0.950 0.0510   .95 .05
1.000 0.0280   .93 .04
1.030 0.0290   .94 .08
