0.330 0.0300   .38 .14
0.360 0.0250   .36 .20
0.380 0.0250   .59 .04
0.400 0.0245   .73 .04
0.435 0.0250   .76 .05
0.470 0.0252   .92 .03
0.500 0.0258  1.01 .03
0.570 0.0270   .99 .02
0.600 0.0285   .99 .03
0.630 0.0250  1.04 .03
0.670 0.0245  1.05 .04
0.700 0.0255  1.15 .07
0.735 0.0250  1.08 .06
0.765 0.0275  1.31 .20
0.800 0.0285  1.03 .06
0.830 0.0295   .90 .06
0.875 0.0250   .75 .08
0.900 0.0250   .74 .05
0.930 0.0260   .79 .10
0.970 0.0270  1.02 .20
