0.330 0.0300   .48 .15
0.340 0.0220   .48 .12
0.355 0.0300   .51 .07
0.400 0.0245   .75 .03
0.430 0.0260   .73 .06
0.470 0.0252   .87 .03
0.500 0.0258   .83 .03
0.540 0.0265   .95 .04
0.570 0.0270  1.00 .03
0.600 0.0285  1.03 .05
0.635 0.0295  1.13 .03
0.670 0.0245  1.11 .02
0.700 0.0255  1.21 .03
0.730 0.0265  1.14 .04
0.765 0.0275  1.21 .03
0.800 0.0285  1.16 .03
0.870 0.0240  1.07 .04
0.900 0.0250  1.08 .05
0.950 0.0510  1.08 .03
1.000 0.0280  1.09 .03
