0.400 0.0245   .82 .10
0.430 0.0260   .96 .06
0.470 0.0252   .88 .06
0.500 0.0258   .94 .05
0.540 0.0265  1.04 .06
0.570 0.0270  1.05 .05
0.600 0.0285   .98 .04
0.635 0.0295  1.06 .04
0.670 0.0245  1.05 .05
0.700 0.0255  1.06 .07
0.730 0.0265  1.10 .07
0.765 0.0275  1.06 .06
0.800 0.0285   .98 .09
0.830 0.0295  1.00 .08
