0.330 0.0300   .22 .20
0.355 0.0300   .45 .11
0.400 0.0245   .54 .06
0.430 0.0260   .66 .03
0.470 0.0252   .72 .03
0.500 0.0258   .79 .04
0.540 0.0265   .95 .08
0.570 0.0270  1.00 .03
0.600 0.0285  1.02 .05
0.635 0.0295  1.18 .09
0.670 0.0245  1.13 .04
0.700 0.0255  1.12 .06
0.730 0.0265  1.07 .07
0.765 0.0275  1.15 .03
0.800 0.0285  1.32 .12
0.830 0.0295  1.27 .06
0.870 0.0240   .89 .13
0.900 0.0250  1.13 .24
0.930 0.0260   .87 .12
0.970 0.0270  1.15 .22
