0.330 0.0300   .46 .14
0.355 0.0300   .46 .16
0.400 0.0245   .66 .03
0.430 0.0260   .67 .03
0.470 0.0252   .82 .03
0.500 0.0258   .83 .03
0.540 0.0265  1.01 .03
0.570 0.0270   .96 .03
0.600 0.0285   .98 .03
0.635 0.0295  1.12 .03
0.670 0.0245  1.07 .03
0.700 0.0255  1.28 .07
0.730 0.0265  1.20 .07
0.765 0.0275  1.45 .07
0.800 0.0285  1.33 .07
0.830 0.0295  1.23 .05
0.870 0.0240  1.40 .31
0.900 0.0250  1.15 .05
0.930 0.0260  1.14 .06
0.970 0.0270  1.38 .11
