0.330 0.0300   .45 .06
0.355 0.0300   .57 .06
0.400 0.0245   .68 .03
0.430 0.0260   .77 .03
0.470 0.0252   .84 .03
0.500 0.0258   .90 .03
0.540 0.0265   .98 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.06 .03
0.635 0.0295  1.07 .03
0.670 0.0245  1.17 .03
0.700 0.0255  1.19 .09
0.730 0.0265  1.24 .03
0.765 0.0275  1.27 .03
0.800 0.0285  1.18 .03
0.830 0.0295  1.18 .05
