P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:122633_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:122636_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:147311_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:150781_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:1999re_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:2000ro76_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:61207_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:61928_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:81550_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:87239_tab::1.0
P,urn:nasa:pds:gbo.ast-iannini-family.spectra:data:88187_tab::1.0
