0.330 0.0300   .25 .17
0.355 0.0300   .57 .25
0.400 0.0245   .69 .03
0.430 0.0260   .82 .03
0.470 0.0252  1.01 .03
0.500 0.0258   .91 .03
0.540 0.0265  1.05 .04
0.570 0.0270   .97 .07
0.600 0.0285  1.00 .05
0.635 0.0295   .89 .07
0.670 0.0245  1.07 .04
0.700 0.0255  1.04 .11
0.730 0.0265  1.09 .14
0.765 0.0275  1.49 .07
0.800 0.0285  1.04 .13
0.830 0.0295   .99 .12
0.870 0.0240   .93 .25
0.900 0.0250  1.29 .29
0.930 0.0260  1.29 .33
0.970 0.0270  1.24 .29
