0.330 0.0300   .55 .41
0.355 0.0300   .49 .24
0.400 0.0245   .88 .07
0.430 0.0260   .85 .08
0.470 0.0252   .89 .09
0.500 0.0258   .99 .04
0.540 0.0265   .99 .10
0.570 0.0270   .87 .04
0.600 0.0285  1.07 .07
0.635 0.0295  1.07 .03
0.670 0.0245  1.12 .05
0.700 0.0255   .88 .03
0.730 0.0265  1.02 .06
0.765 0.0275  1.14 .17
0.800 0.0285   .85 .17
0.830 0.0295  1.01 .16
0.870 0.0240  1.11 .26
0.900 0.0250   .86 .25
0.930 0.0260  1.04 .28
0.970 0.0270   .99 .34
