0.355 0.0300   .84 .12
0.400 0.0245  1.00 .05
0.430 0.0260   .96 .04
0.470 0.0252   .95 .05
0.500 0.0258  1.03 .04
0.540 0.0265  1.02 .05
0.570 0.0270  1.00 .03
0.600 0.0285  1.02 .04
0.635 0.0295  1.01 .04
0.670 0.0245  1.11 .05
0.700 0.0255  1.04 .03
0.730 0.0265  1.03 .05
0.765 0.0275  1.13 .04
0.800 0.0285  1.00 .07
0.830 0.0295  1.13 .08
0.870 0.0240  1.02 .09
0.900 0.0250  1.02 .07
0.930 0.0260   .84 .10
