0.330 0.0300   .63 .16
0.340 0.0220   .47 .04
0.355 0.0300   .44 .05
0.400 0.0245   .70 .05
0.430 0.0260   .74 .04
0.470 0.0252   .85 .06
0.500 0.0258   .87 .04
0.540 0.0265   .91 .03
0.570 0.0270  1.03 .03
0.600 0.0285  1.04 .08
0.635 0.0295  1.12 .05
0.670 0.0245  1.08 .09
0.700 0.0255  1.11 .03
0.730 0.0265  1.17 .05
0.765 0.0275  1.18 .04
0.800 0.0285  1.18 .05
0.870 0.0240  1.09 .06
0.900 0.0250  1.06 .05
0.950 0.0510  1.09 .03
1.000 0.0280  1.15 .05
