0.330 0.0300   .52 .06
0.340 0.0220   .50 .03
0.355 0.0300   .63 .03
0.400 0.0245   .73 .03
0.430 0.0260   .76 .03
0.470 0.0252   .85 .03
0.500 0.0258   .90 .03
0.540 0.0265   .96 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.03 .03
0.635 0.0295  1.10 .03
0.670 0.0245  1.11 .09
0.700 0.0255  1.14 .03
0.730 0.0265  1.15 .03
0.765 0.0275  1.19 .03
0.800 0.0285  1.22 .07
0.900 0.0250  1.17 .03
0.950 0.0510  1.18 .04
1.000 0.0280  1.25 .08
1.030 0.0290  1.04 .18
