0.330 0.0300   .51 .07
0.355 0.0300   .55 .03
0.400 0.0245   .72 .03
0.430 0.0260   .76 .03
0.470 0.0252   .85 .03
0.500 0.0258   .89 .03
0.540 0.0265   .93 .03
0.570 0.0270  1.00 .05
0.600 0.0285  1.02 .03
0.635 0.0295  1.05 .03
0.670 0.0245  1.17 .03
0.700 0.0255  1.18 .09
0.730 0.0265  1.15 .06
0.765 0.0275  1.18 .04
0.800 0.0285  1.16 .07
0.830 0.0295  1.12 .12
