0.330 0.0300   .53 .05
0.340 0.0220   .68 .10
0.355 0.0300   .79 .05
0.400 0.0245   .72 .04
0.430 0.0260   .69 .05
0.470 0.0252   .80 .05
0.500 0.0258   .89 .05
0.540 0.0265   .95 .05
0.570 0.0270  1.00 .05
0.600 0.0285  1.04 .03
0.635 0.0295  1.11 .03
0.670 0.0245  1.13 .02
0.700 0.0255  1.16 .04
0.730 0.0265  1.16 .05
0.765 0.0275  1.26 .08
0.800 0.0285  1.16 .07
0.870 0.0240  1.08 .06
0.900 0.0250  1.04 .06
0.950 0.0510  1.07 .07
1.000 0.0280  1.18 .12
