0.330 0.0300   .80 .05
0.355 0.0300   .98 .10
0.400 0.0245   .82 .03
0.430 0.0260   .87 .04
0.470 0.0252   .87 .03
0.500 0.0258   .94 .05
0.540 0.0265   .99 .04
0.570 0.0270  1.00 .04
0.600 0.0285   .99 .03
0.635 0.0295  1.00 .07
0.670 0.0245  1.02 .03
0.730 0.0265   .96 .09
0.765 0.0275  1.05 .03
0.800 0.0285  1.03 .05
0.830 0.0295  1.01 .03
0.870 0.0240  1.03 .04
0.900 0.0250  1.14 .03
0.930 0.0260  1.11 .05
0.970 0.0270  1.09 .09
1.000 0.0280  1.21 .16
