0.50506  4.910
0.50636  1.188
0.50766  1.200
0.50896  1.145
0.51026  1.108
0.51156  1.085
0.51286  1.078
0.51416  1.042
0.51546  1.021
0.51677  1.049
0.51807  1.046
0.51937  1.022
0.52067  1.007
0.52197  1.011
0.52327  1.007
0.52457  0.978
0.52587  0.993
0.52718  1.016
0.52848  0.995
0.52978  0.995
0.53108  0.974
0.53238  0.997
0.53369  0.990
0.53499  0.980
0.53629  0.987
0.53759  0.983
0.53889  0.978
0.54020  1.001
0.54150  1.000
0.54280  0.998
0.54410  0.994
0.54541  0.995
0.54671  1.006
0.54801  1.003
0.54931  1.007
0.55061  1.008
0.55192  0.999
0.55322  1.004
0.55452  0.997
0.55583  1.001
0.55713  1.003
0.55843  1.011
0.55973  1.011
0.56104  1.005
0.56234  1.002
0.56364  1.001
0.56495  1.006
0.56625  1.002
0.56755  0.999
0.56886  0.997
0.57016  1.008
0.57146  1.001
0.57277  0.994
0.57407  0.998
0.57537  0.997
0.57668  0.995
0.57798  1.003
0.57929  1.005
0.58059  0.999
0.58189  0.993
0.58320  0.995
0.58450  0.993
0.58581  0.992
0.58711  0.985
0.58841  0.992
0.58972  1.00 
0.59102  0.995
0.59233  0.987
0.59363  0.989
0.59493  0.993
0.59624  0.990
0.59754  0.988
0.59885  0.985
0.60015  0.989
0.60146  0.994
0.60276  0.982
0.60407  0.986
0.60537  0.986
0.60668  0.982
0.60798  0.985
0.60929  0.986
0.61059  0.974
0.61190  0.985
0.61320  0.981
0.61451  0.982
0.61581  0.992
0.61712  0.986
0.61842  0.983
0.61973  0.975
0.62103  0.981
0.62234  0.978
0.62365  0.980
0.62495  0.983
0.62626  0.981
0.62756  0.983
0.62887  0.981
0.63017  0.983
0.63148  0.984
0.63279  0.982
0.63409  0.979
0.63540  0.982
0.63670  0.979
0.63801  0.977
0.63931  0.980
0.64062  0.982
0.64193  0.981
0.64323  0.980
0.64454  0.981
0.64585  0.978
0.64715  0.979
0.64846  0.984
0.64977  0.981
0.65107  0.977
0.65238  0.977
0.65369  0.973
0.65499  0.978
0.65630  0.985
0.65761  0.981
0.65891  0.981
0.66022  0.975
0.66153  0.977
0.66284  0.981
0.66414  0.982
0.66545  0.983
0.66676  0.981
0.66806  0.984
0.66937  0.979
0.67068  0.984
0.67199  0.983
0.67329  0.981
0.67460  0.985
0.67591  0.979
0.67722  0.984
0.67853  0.984
0.67983  0.983
0.68114  0.982
0.68245  0.987
0.68376  0.980
0.68506  0.979
0.68637  0.991
0.68768  0.982
0.68899  0.987
0.69030  0.989
0.69161  0.981
0.69291  0.984
0.69422  0.987
0.69553  0.983
0.69684  0.982
0.69815  0.978
0.69946  0.985
0.70076  0.984
0.70207  0.988
0.70338  0.988
0.70469  0.982
0.70600  0.987
0.70731  0.986
0.70862  0.989
0.70993  0.988
0.71123  0.984
0.71254  0.989
0.71385  0.986
0.71516  0.987
0.71647  0.987
0.71778  1.001
0.71909  0.997
0.72040  0.979
0.72171  0.986
0.72302  0.991
0.72433  0.990
0.72564  0.985
0.72695  0.992
0.72825  0.985
0.72957  0.987
0.73088  0.986
0.73218  0.987
0.73349  0.984
0.73480  0.991
0.73611  0.986
0.73742  0.989
0.73873  0.987
0.74004  0.987
0.74135  0.991
0.74266  0.991
0.74398  0.989
0.74528  0.987
0.74660  0.990
0.74791  0.989
0.74922  0.989
0.75053  0.991
0.75184  0.994
0.75315  0.987
0.75446  0.991
0.75577  0.990
0.75708  0.980
0.75839  1.003
0.75970  1.030
0.76101  0.953
0.76232  0.999
0.76363  0.984
0.76494  0.997
0.76626  0.985
0.76757  0.989
0.76888  0.988
0.77019  0.996
0.77150  0.994
0.77281  0.987
0.77412  0.991
0.77543  0.988
0.77675  0.991
0.77806  0.984
0.77937  0.991
0.78068  0.993
0.78199  0.998
0.78330  0.995
0.78461  0.995
0.78593  0.993
0.78724  0.987
0.78855  0.994
0.78986  0.993
0.79117  0.993
0.79249  0.997
0.79380  1.002
0.79511  0.995
0.79642  1.001
0.79773  1.001
0.79905  1.006
0.80036  1.006
0.80167  1.000
0.80298  1.006
0.80430  1.000
0.80561  0.996
0.80692  1.005
0.80823  0.998
0.80955  1.006
0.81086  1.00 
0.81217  0.999
0.81348  0.995
0.81480  1.017
0.81611  1.012
0.81742  1.006
0.81873  0.991
0.82005  0.982
0.82136  1.004
0.82267  0.999
0.82399  0.987
0.82530  1.004
0.82661  1.007
0.82793  1.002
0.82924  1.000
0.83055  0.994
0.83187  1.005
0.83318  1.010
0.83449  1.013
0.83581  1.004
0.83712  1.001
0.83843  1.004
0.83975  1.008
0.84106  1.009
0.84237  1.011
0.84369  1.000
0.84500  1.008
0.84632  0.998
0.84763  1.009
0.84894  1.029
0.85026  1.001
0.85157  1.008
0.85289  1.018
0.85420  0.999
0.85552  0.990
0.85683  0.994
0.85814  1.001
0.85946  1.006
0.86077  1.002
0.86209  1.013
0.86340  1.003
0.86472  1.034
0.86603  1.006
0.86735  0.985
0.86866  1.000
0.86997  1.011
0.87129  1.009
0.87260  1.004
0.87392  0.995
0.87523  1.007
0.87655  1.012
0.87786  1.014
0.87918  1.019
0.88049  1.012
0.88181  1.016
0.88312  1.016
0.88444  1.013
0.88575  1.034
0.88707  1.010
0.88838  0.996
0.88970  1.023
0.89102  1.019
0.89233  1.022
0.89365  1.018
0.89496  1.036
0.89628  1.029
0.89759  1.025
0.89891  1.030
0.90022  1.016
0.90154  1.014
0.90285  1.005
0.90417  1.004
0.90549  1.018
0.90680  1.032
0.90812  1.038
0.90943  1.027
0.91075  1.009
0.91207  1.044
0.91338  1.041
0.91470  1.041
0.91602  1.034
0.91733  1.031
0.91865  1.024
0.91997  1.027
0.92128  1.053
0.92260  1.037
0.92391  1.041
0.92523  1.033
0.92655  1.051
0.92786  1.063
0.92918  1.084
0.93050  1.132
0.93181  1.120
0.93313  1.167
0.93445  1.219
0.93576  1.194
0.93708  1.131
0.93840  1.056
0.93971  1.136
0.94103  1.154
0.94235  1.213
0.94367  1.179
0.94498  1.211
0.94630  1.205
0.94762  1.093
0.94893  1.106
0.95025  1.120
0.95157  1.127
0.95289  1.125
0.95420  1.122
0.95552  1.150
0.95684  1.136
0.95816  1.125
0.95947  1.099
0.96079  1.141
0.96211  1.129
0.96343  1.069
0.96475  1.075
0.96606  1.120
0.96738  1.110
0.96870  1.171
0.97002  1.124
0.97134  1.141
0.97265  1.188
0.97397  1.155
0.97529  1.115
0.97661  1.138
0.97793  1.104
0.97925  1.117
0.98056  1.093
0.98188  1.134
0.98320  1.143
0.98452  1.252
0.98584  1.152
0.98716  1.150
0.98847  1.135
0.98979  0.887
