refl,refl_err,wave,flag
0.8271799518641342,0.003984393244916898,0.337,0
0.8822669282177169,0.0017536488068242658,0.359,0
0.954992586021436,0.0005065687204586902,0.437,0
1.0,0.0,0.55,0
1.0500258721108844,0.0005369628436862115,0.701,0
1.0934526967309202,0.0015187851273388729,0.853,0
1.1066237839776663,0.0013170786731925943,0.948,0
1.132400363235557,0.001989433520346856,1.041,0
