refl,refl_err,wave,flag
0.6373823014383467,0.01080925546055125,0.337,0
0.7264404185924762,0.00447438335270603,0.359,0
0.8978421709097267,0.0012931317882254564,0.437,0
1.0,0.0,0.55,0
1.158777356155126,0.002210481689274284,0.701,0
1.2055910077295346,0.0031784884623689814,0.853,0
1.1365799747501522,0.0023044271610684415,0.948,0
1.0626738654024648,0.0014589179149210277,1.041,0
