refl,refl_err,wave,flag
0.8928941960649825,0.007363667127394959,0.337,0
0.9349750030886004,0.002420477449755341,0.359,0
0.971851702940169,0.0009136657649000375,0.437,0
1.0,0.0,0.55,0
0.9926588068710308,0.00040525497636695215,0.701,1
1.0452014414584359,0.003359932167696912,0.853,1
0.9594006315159331,0.0025696849637813555,0.948,1
0.8953647655495938,0.014810227318137706,1.041,1
