refl,refl_err,wave,flag
0.7217719496686992,0.01369393406505419,0.337,0
0.8113346052282633,0.011499109954412267,0.359,0
0.9506047936562815,0.002735471090476927,0.437,1
1.0,0.0,0.55,0
0.978137704322986,0.0006189348729967997,0.701,0
0.9745407417663065,0.0008252464973290662,0.853,0
0.9736435697988863,0.00085471958651939,0.948,0
0.989919775080584,0.0003343353555027355,1.041,0
