   119 Althaea            0.717  44  0.599  37  0.294  38 12.576  32  0.182  29  0.190  32  0.155  21  0.199  44 1981-11-05T03:10:00   5 -9
   120 Lachesis           0.300  20  0.179  16  0.011  11 12.189  14  0.047  14  0.037  19  0.009  11  0.026  19 1980-12-24T08:11:00   7 -9
   121 Hermione           0.353  21  0.191  13  0.027  16 12.770  19 -0.023  20 -0.005  24 -0.028  26  0.016  28 1981-05-06T08:41:00   7 -9
   124 Alkeste            0.412  38  0.357  25  0.177  25 12.556  30  0.168  30  0.166  22  0.176  33  0.231  31 1979-08-23T11:21:00   7 -9
   124 Alkeste            0.446  19  0.372  18  0.178  16 11.859  18  0.150  18  0.155  15  0.167  19  0.221  16 1980-12-27T08:58:00   4 -9
   125 Liberatrix         0.071  44  0.053  34  0.012  27 12.779  17  0.020  31  0.068  34  0.046  39  0.104  34 1981-08-29T09:54:00   6 -9
   128 Nemesis            0.281  31  0.144  20 -0.004  17 13.237  14  0.067  18  0.071  16  0.020  19  0.040  18 1979-06-01T06:04:00   7 -9
   130 Elektra            0.395  19  0.282   8  0.065   7 11.530  17 -0.041   9 -0.001  14  0.023  13  0.029  19 1980-06-30T07:52:00  10 -9
   131 Vala               0.541  51  0.346  35  0.160  35 13.943  35  0.003  26  0.066  32  0.056  45  0.013  49 1980-10-19T05:26:00  15 -9
   132 Aethra             0.008  39 -0.011  31  0.005  25 11.828  44  0.069  30  0.095  36  0.124  38  0.085  43 1981-11-26T08:48:00  10 -9
   132 Aethra            -0.022  24 -0.018  23  0.009  28 11.583  22  0.030  34  0.105  31  0.134  29  0.099  24 1981-12-20T06:41:00   5 -9
   132 Aethra             0.026  27 -0.013  22  0.003  24 11.598  23  0.051  36  0.084  41  0.074  38  0.103  34 1981-12-21T06:01:00   5 -9
   132 Aethra            -0.028  65 -0.035  32 -0.017  27 11.689  22  0.079  33  0.092  29  0.081  36  0.098  51 1981-12-23T06:53:00   5 -9
   132 Aethra             0.049  22  0.042  20  0.050  20 12.275  26  0.063  20  0.077  30  0.069  32  0.082  39 1982-01-24T03:50:00  10 -9
   132 Aethra             0.007  18 -0.018  28 -0.005  23 11.896  17  0.047  24  0.082  16  0.112  19  0.083   9 1982-01-25T05:03:00   5 -9
   134 Sophrosyne         0.218  24  0.113  29  0.001  17 12.312  18  0.000  24  0.025  38  0.068  44  0.165  37 1980-09-29T10:23:00   9 -9
   134 Sophrosyne         0.208  37  0.152  24  0.045  26 12.411  30  0.007  30  0.050  22  0.074  33  0.079  44 1980-09-30T09:41:00   7 -9
   134 Sophrosyne         0.156  25  0.091  17 -0.020  14 12.357  18 -0.028  18 -0.029  25  0.018  28  0.011  31 1980-10-01T08:13:00   8 -9
   135 Hertha            -9.999 -99  0.069  26  0.026  17 12.151  14  0.061   7  0.101   9 -9.999 -99 -9.999 -99 1980-03-17T10:01:00   3 -9
   135 Hertha             0.270  48  0.175  39  0.083  40 11.855  35  0.030  34  0.089  30  0.117  26  0.110  45 1981-11-05T01:55:00   5 -9
   137 Meliboea           0.232  40  0.143  32  0.008  34 12.551  35  0.006  34  0.057  44  0.018  33  0.059  65 1980-11-08T02:00:00   7 -9
   137 Meliboea           0.236  26  0.134  24  0.010  23 13.945  29  0.000  29  0.057  42  0.072  40 -0.005  40 1982-01-24T05:06:00  23 -9
   142 Polana            -0.015 105 -0.061  20 -0.067  21 13.956  23  0.016  20 -0.036  25 -0.050  35 -0.063  52 1981-07-23T04:43:00  10 -9
   142 Polana            -0.003  46 -0.021  36 -0.025  36 13.718  51 -0.008  36 -0.029  33 -0.062  33 -0.089  45 1982-10-09T07:39:00  20 -9
   142 Polana             0.003  39  0.006  32 -0.022  31 13.764  33 -0.047  38 -0.093  43 -0.119  38 -0.076  48 1982-10-10T07:48:00  20 -9
   144 Vibilia            0.307  17  0.190  15  0.028  10 10.996  13 -0.015  13  0.008  14  0.001  10  0.028  16 1980-12-24T08:25:00   6 -9
   145 Adeona             0.313  19  0.157  16  0.018  16 13.082  12  0.019  12  0.068  16  0.040  13  0.098  12 1979-06-01T05:42:00   7 -9
   146 Lucina             0.274  21  0.182  20  0.006  18 12.289  19 -0.021  21 -0.008  19 -0.013  21  0.026  17 1980-12-27T07:09:00   5 -9
   147 Protogeneia        0.190  58  0.124  30  0.031  23 13.010  79  0.039  35  0.043  44  0.058  49  0.046  88 1981-08-30T07:45:00   6 -9
   148 Gallia             0.471  20  0.376  18  0.187  22 11.605  16 -0.006  28 -0.029  47 -0.113  32  0.010  29 1981-10-05T04:22:00   5 -9
   152 Atala             -9.999 -99 -9.999 -99 -9.999 -99 -9.999 -99 -9.999 -99 -9.999 -99 -9.999 -99 -9.999 -99 1982-01-26T04:04:48 -99  1
   153 Hilda             -9.999 -99  0.041  28  0.024  19 14.880  15  0.080  13  0.138  14 -9.999 -99 -9.999 -99 1980-03-17T03:10:00  12 -9
   153 Hilda              0.017  18  0.015  14  0.004  13 13.788  19  0.064  17  0.086  27  0.105  21  0.140  25 1981-01-15T09:40:00   7 -9
   153 Hilda              0.006  21  0.014  28 -0.008  23 13.588  16  0.059  19  0.078  12  0.101  20  0.130  12 1981-02-06T07:27:00   6 -9
   153 Hilda              0.009  31 -0.009  17 -0.026  12 13.626  11  0.069  11  0.098  17  0.108  16  0.136  17 1981-02-08T07:19:00   7 -9
   156 Xanthippe          0.247  25  0.147  16  0.028  12 11.935  10 -0.008  10  0.053  11  0.051  13  0.090  11 1981-02-08T08:23:00   4 -9
   158 Koronis           -9.999 -99  0.273  73  0.114  70 14.523  77  0.125  25  0.094  21 -9.999 -99 -9.999 -99 1980-05-13T10:23:00   9 -9
   158 Koronis            0.426  28  0.313  25  0.098  29 14.153  24  0.165  33  0.145  31  0.094  31  0.043  32 1981-12-20T02:24:00  15 -9
   159 Aemilia            0.286  28  0.183  18  0.018  11 12.149  10 -0.018   7 -0.008  16 -0.018  13  0.032  16 1981-02-08T10:04:00   4 -9
   161 Athor              0.063  39  0.071  21  0.058  24 12.995  28  0.068  26  0.101  23  0.142  30  0.094  46 1980-09-30T11:26:00  11 -9
   167 Urda              -9.999 -99  0.388  27  0.214  19 14.027  14  0.140  10  0.135  14 -9.999 -99 -9.999 -99 1980-03-17T05:08:00   7 -9
   168 Sibylla            0.334  32  0.224  20  0.069  40 12.896  72  0.022  25  0.081  22  0.063  22  0.137  29 1981-07-24T10:04:00   5 -9
   168 Sibylla            0.375  38  0.216  25  0.060  22 13.836  28  0.007  21  0.054  25  0.073  21  0.057  29 1981-11-04T03:04:00  10 -9
   168 Sibylla            0.390  45  0.297  34  0.123  35 13.725  28 -0.033  28  0.008  23  0.014  20 -0.023  43 1981-11-05T02:48:00   7 -9
   169 Zelia              0.537  16  0.418  19  0.180  15 11.465  17  0.211  23  0.253  34  0.250  38  0.249  42 1981-09-27T08:25:00   5 -9
   170 Maria              0.598  58  0.447  30  0.219  20 13.016  79  0.169  34  0.165  43  0.187  49  0.235  86 1981-08-30T07:58:00   8 -9
   171 Ophelia            0.260  39  0.115  24  0.016  14 13.745  13 -0.016  17 -0.029  32 -0.065  23 -0.077  35 1979-08-22T04:48:00  12 -9
   171 Ophelia            0.169  27  0.117  27 -0.004  23 13.999  26  0.077  36  0.026  48  0.112  49  0.157  54 1980-11-06T04:17:00  18 -9
   171 Ophelia            0.196  46  0.144  37  0.024  39 13.974  39  0.020  45 -0.022  61 -0.055  42 -0.020  89 1980-11-08T03:48:00  10 -9
   173 Ino                0.222  29  0.140  14  0.030  11 12.764  18  0.025  20  0.044  26  0.036  25  0.003  40 1981-05-05T11:12:00   5 -9
   179 Klytaemnestra      0.462  25  0.330  20  0.143  16 12.580  12  0.180  15  0.139  21  0.125  16  0.207  30 1980-12-25T09:56:00   7 -9
   181 Eucharis          -9.999 -99  0.287  15  0.128   9 12.641  23  0.131   9  0.176  21 -9.999 -99 -9.999 -99 1983-04-06T05:03:00   5 -9
   184 Dejopeja          -9.999 -99  0.076  21  0.042  16 13.452  11  0.073  14  0.107  17 -9.999 -99 -9.999 -99 1980-03-18T08:31:00   6 -9
   185 Eunike             0.199  32  0.117  17  0.002   8 12.316   9  0.005  10  0.004  13  0.001  14  0.008  16 1981-01-03T02:28:00   5 -9
   186 Celuta             0.471  22  0.422  21  0.224  20 13.460  26  0.112  23  0.147  34  0.081  34 -0.058  36 1982-01-24T03:14:00  15 -9
   187 Lamberta           0.196  20  0.150  19  0.024  12 12.516   9  0.012  13  0.049  18  0.036  16  0.041  28 1980-12-25T08:31:00   6 -9
   187 Lamberta           0.200  23  0.135  22  0.016  21 12.479  22 -0.007  23  0.039  22  0.038  25  0.058  19 1980-12-27T07:35:00   5 -9
   188 Menippe            0.429  42  0.395  33  0.224  35 12.959  36  0.152  38  0.193  50  0.171  43  0.374  82 1980-11-08T06:54:00   7 -9
   189 Phthia            -9.999 -99  0.474  11  0.224  11 12.515   8  0.206   7  0.274  10 -9.999 -99 -9.999 -99 1980-03-18T10:36:00   4 -9
   190 Ismene             0.089  41  0.084  20 -0.007  14 13.388  27  0.006  21  0.031  17  0.048  31 -0.036  30 1979-08-23T07:01:00  10 -9
   190 Ismene             0.078  32  0.075  23  0.028  20 13.537  18  0.059  27  0.115  24  0.089  26  0.119  21 1980-09-06T10:35:00  12 -9
   190 Ismene             0.061  21  0.056  27  0.008  17 13.975  22  0.051  22  0.129  29  0.131  32  0.142  23 1980-12-30T03:01:00  15 -9
   192 Nausikaa           0.709  31  0.545  29  0.302  30 10.610  27  0.080  39  0.035  58 -0.065  47 -0.013  48 1981-10-05T03:11:00   5 -9
   194 Prokne             0.285  22  0.183  12  0.048  11 11.568  18 -0.014  13 -0.002  21  0.024  21  0.037  32 1981-05-05T07:49:00   5 -9
   195 Eurykleia          0.316  26  0.199  18  0.011  12 12.934  10 -0.019   7  0.002  11 -0.015  16  0.032  16 1981-02-08T08:15:00   4 -9
   196 Philomela          0.633  37  0.459  15  0.200   9 12.596   9  0.196   9  0.199  16  0.179  10  0.224  19 1981-01-03T02:15:00   5 -9
   198 Ampella            0.470  39  0.414  32  0.235  34 10.729  35  0.223  31  0.222  41  0.225  34  0.268  66 1980-11-08T09:28:00   7 -9
   198 Ampella            0.486  28  0.407  26  0.203  21 11.711  13  0.168  26  0.173  21  0.148  26  0.223  32 1980-12-26T05:05:00   5 -9
   200 Dynamene           0.270  26  0.157  16  0.003  11 11.695  10 -0.011   8  0.015  12  0.018  13  0.056  13 1981-02-08T07:40:00   4 -9
   201 Penelope           0.098  17  0.080  10  0.045   6 11.966  44  0.057  16  0.100  12  0.117  21  0.147  25 1980-08-09T11:23:00  20 -9
   204 Kallisto           0.420  37  0.329  39  0.146  29 13.149  24  0.165  14  0.174  20  0.182  19  0.266  17 1982-03-24T05:22:00   8 -9
   206 Hersilia           0.280  25  0.181  15  0.023  10 12.193   9  0.002   6 -0.012  10 -0.026  11 -0.024  13 1981-02-08T07:59:00   5 -9
   208 Lacrimosa         -9.999 -99  0.357  27  0.184  18 13.047  14  0.161   8  0.145  11 -9.999 -99 -9.999 -99 1980-03-17T11:16:00   5 -9
   209 Dido               0.146  28  0.089  20  0.010  22 13.708  20  0.001  30  0.012  40 -0.015  37 -0.071  31 1981-12-21T10:36:00  15 -9
   210 Isabella          -9.999 -99  0.056  11 -0.003  11 13.275   8  0.010   8 -0.004  11 -9.999 -99 -9.999 -99 1980-03-18T08:45:00   4 -9
   211 Isolda             0.282  33  0.187  16  0.039  10 12.178  25 -0.038  17 -0.008  12  0.005  29 -0.021  25 1979-08-23T08:26:00   6 -9
   211 Isolda             0.288  22  0.178  18  0.019  17 11.499  18 -0.002  19  0.017  16  0.026  21  0.044  16 1980-12-27T07:23:00   5 -9
   213 Lilaea             0.009  16 -0.065  14 -0.057  16 12.826  21 -0.004  18 -0.018  23 -0.058  23 -0.080  22 1981-05-09T07:59:00   5 -9
   214 Aschera            0.066  17  0.046  26  0.023  20 12.602  13  0.024  12  0.013  11 -0.005  16  0.076  11 1981-02-06T07:49:00   5 -9
   216 Kleopatra          0.108  10  0.067   5  0.036   3 11.830  23  0.063   4  0.121   7  0.144   8  0.176  11 1980-06-30T10:20:00  68 -9
   216 Kleopatra          0.120   8  0.043   5  0.010   2 10.713  20  0.072   8  0.138   6  0.177  11  0.198  13 1980-08-09T09:25:00  99 -9
   216 Kleopatra          0.110  21  0.082  17  0.041  14 10.284  13  0.054  15  0.116  14  0.136  19  0.165  14 1980-09-06T10:30:00  15 -9
   216 Kleopatra          0.111  34  0.065  20  0.009  23 10.264  26  0.064  25  0.114  19  0.163  31  0.187  41 1980-09-30T04:56:00  15 -9
   216 Kleopatra          0.071  10  0.055  12  0.023  10 10.202  13  0.078  12  0.121  28  0.164  24  0.224  24 1980-10-03T05:08:00   8 -9
   216 Kleopatra          0.067  38  0.036  32  0.003  26 12.229  42  0.077  20  0.079  34  0.108  38  0.211  44 1981-11-26T10:56:00   5 -9
   216 Kleopatra          0.117  18  0.072  16  0.043   9 11.997  27  0.083  14  0.135  19  0.173  17  0.203   5 1982-03-21T04:26:00   5 -9
   216 Kleopatra          0.079  25  0.054  17  0.026  13 12.890  13  0.079  11  0.106  15  0.184  18  0.222  21 1982-03-23T04:14:00   9 -9
   216 Kleopatra          0.090  33  0.050  38  0.027  29 12.859  45  0.059  13  0.108  14  0.163  22  0.200  18 1982-03-24T04:40:00   5 -9
   219 Thusnelda          0.595  45  0.468  33  0.204  26 10.912  18  0.172  32  0.203  39  0.193  34  0.275  35 1981-08-29T08:54:00   6 -9
   221 Eos                0.411  27  0.291  21  0.100  16 12.709  14  0.090  17  0.096  26  0.093  19 -0.006  30 1980-12-25T10:37:00   8 -9
   221 Eos                0.423  22  0.295  20  0.094  18 12.750  20  0.107  20  0.128  24  0.096  22  0.088  20 1980-12-27T09:11:00   5 -9
   222 Lucia              0.236  38  0.139  26 -0.036  20 15.155  17 -0.037  23 -0.079  37 -0.147  30 -0.551  53 1981-02-08T04:17:00  26 -9
   223 Rosa              -9.999 -99  0.110  30  0.033  18 13.737  15  0.071  10  0.114  12 -9.999 -99 -9.999 -99 1980-03-17T11:02:00   4 -9
   225 Henrietta          0.088  25  0.015  20 -0.045  21 13.907  16  0.027  21  0.031  34 -0.026  28 -0.110  30 1981-04-04T08:45:00  15 -9
   228 Agathe             0.850  61  0.619  32  0.252  20 14.223  19  0.174  24  0.193  34  0.111  34  0.092  43 1980-10-01T06:05:00  16 -9
   229 Adelinda           0.198  39  0.082  22  0.035  22 15.099  25 -0.009  29  0.005  39  0.056  33 -0.159  38 1981-05-06T04:26:00  20 -9
   230 Athamantis         0.459  22  0.360  23  0.142  26 11.674  21  0.092  33  0.148  51  0.098  34  0.233  32 1981-10-05T03:25:00   5 -9
   232 Russia             0.232  28  0.144  17  0.027  12 13.049  10  0.012  13  0.041  14  0.066  18  0.067  27 1981-02-08T09:53:00   5 -9
   233 Asterope           0.291  34  0.233  18  0.114  21 12.346  26  0.120  25  0.201  18  0.245  27  0.213  43 1980-09-30T11:03:00  10 -9
   233 Asterope           0.301  26  0.210  26  0.101  18 12.758   8  0.089  22  0.204  18  0.177  24  0.190  31 1980-12-26T05:16:00   5 -9
   234 Barbara            0.512  33  0.432  17  0.176  13 12.819  13  0.181  16  0.254  15  0.275  17  0.287  21 1981-02-08T07:50:00   5 -9
   236 Honoria            0.467  36  0.394  16  0.168  11 12.461  13  0.153  13  0.244  21  0.250   9  0.274  18 1980-12-24T09:30:00   6 -9
   236 Honoria            0.519  21  0.401  28  0.173  22 12.990  16  0.166  17  0.255  14  0.291  19  0.319  16 1981-02-06T04:29:00   6 -9
   238 Hypatia            0.335  25  0.231  15  0.073  16 13.558  21 -0.020  17  0.047  29  0.077  21  0.080  15 1981-05-09T03:59:00   7 -9
   240 Vanadis            0.250  34  0.149  29  0.026  31 11.294  32 -0.012  17  0.017  25  0.043  38  0.095  44 1980-10-19T07:53:00   3 -9
   241 Germania           0.092  53  0.040  32  0.002  21 13.365  19 -0.015  26  0.003  41  0.081  35  0.030  51 1981-02-08T01:56:00   5 -9
   243 Ida                0.365  42  0.376  13  0.138  11 14.563  21  0.178  15  0.134  18  0.093  34  0.189  24 1980-09-16T03:44:00  15 -9
   245 Vera               0.572  17  0.413  19  0.169  15 11.348  17  0.162  22  0.134  34  0.093  39  0.059  43 1981-09-27T06:21:00   5 -9
   246 Asporina           0.937  31  0.703  20  0.332  15 13.221  21  0.277  18  0.276  24  0.214  20  0.130  14 1982-03-21T04:40:00  10 -9
   250 Bettina            0.133  21  0.102  20  0.044  22 12.466  17  0.063  36  0.124  31  0.168  41  0.221  74 1980-10-18T05:44:00   6 -9
   258 Tyche              0.463  21  0.384  20  0.173  20 12.667  26  0.150  21  0.136  33  0.113  34  0.224  33 1982-01-24T07:49:00  13 -9
   261 Prymno             0.167  34  0.060  21  0.002  19 12.832  11  0.022  19 -0.036  25 -0.029  21 -0.045  28 1981-05-08T09:10:00   5 -9
   264 Libussa            0.427  21  0.360  17  0.162  13 12.284  10  0.172  14  0.111  17  0.127  14  0.196  26 1980-12-25T07:11:00   6 -9
   266 Aline              0.285  35  0.158  21  0.034  21 13.551  15  0.026  21 -0.025  36 -0.003  23 -0.029  39 1981-05-08T08:52:00  10 -9
   268 Adorea             0.116  46 -0.005  14 -0.053  11 13.968  26 -0.010  14 -0.025  22  0.025  16 -0.022  22 1980-09-15T03:48:00  11 -9
   275 Sapientia         -9.999 -99  0.166  13  0.055  11 12.458   8  0.073   6  0.108  10 -9.999 -99 -9.999 -99 1980-03-18T09:14:00   5 -9
   275 Sapientia         -9.999 -99  0.128  18  0.017  16 12.507  10  0.067   6  0.107   8 -9.999 -99 -9.999 -99 1980-03-19T05:29:00   5 -9
   276 Adelheid           0.199  44  0.118  19  0.052  20 13.384  21  0.097  20  0.123  15  0.106  18  0.168  19 1982-05-22T09:17:00   8 -9
   277 Elvira             0.516  36  0.379  22  0.193  20 14.582  23  0.145  29  0.108  34  0.065  35  0.136  41 1981-05-06T05:21:00  10 -9
   279 Thule              0.158  51  0.086  28  0.072  21 15.527  20  0.103  34  0.248  47  0.240  38  0.125  59 1981-01-03T11:58:00  20 -9
   279 Thule              0.076  48  0.056  38  0.067  34 15.293  26  0.120  32  0.263  36  0.295  33  0.363  39 1981-02-06T11:11:00  30 -9
   282 Clorinde           0.119  61  0.030  44 -0.045  36 15.813  36 -0.099  49 -0.143  71 -0.193 103 -0.567 183 1981-01-03T01:58:00  13 -9
   287 Nephthys           0.631  36  0.504  27  0.221  12 11.587  25  0.166  21  0.111  15  0.102  28  0.121  31 1979-08-23T03:50:00   5 -9
   287 Nephthys           0.503  27  0.431   6  0.202   4 11.563   7  0.176  10  0.159  11  0.153   9  0.212  12 1980-12-16T07:19:00   4 -9
   288 Glauke             0.477  39  0.372  12  0.189  16 12.670  15  0.176  17  0.122  13  0.147  20  0.208  11 1982-05-15T06:00:00   8 -9
   288 Glauke             0.510  37  0.379  28  0.191  26 12.910  25  0.238  18  0.245  22  0.225  26  0.278  11 1982-05-21T05:24:00   6 -9
   288 Glauke             0.511  47  0.363  20  0.155  18 13.090  16  0.189  24  0.177  42  0.154  23  0.207  28 1982-05-23T05:48:00   4 -9
   289 Nenetta            1.049  42  0.781  23  0.357  22 13.526  27  0.288  32  0.188  24  0.065  28  0.000  43 1980-09-30T04:32:00  10 -9
   289 Nenetta            1.085  49  0.834  23  0.413  19 13.313  17  0.298  19  0.104  40  0.042  35 -0.159  41 1980-10-03T04:23:00  10 -9
   296 Phaetusa           0.570  46  0.470  40  0.229  25 14.112  23  0.178  31  0.184  41  0.189  48  0.168  34 1980-09-29T08:03:00  16 -9
   296 Phaetusa           0.591  31  0.457  23  0.211  15 13.850  18  0.188  24  0.125  32  0.117  28  0.132  32 1980-10-01T09:04:00   6 -9
   302 Clarissa           0.083  34  0.005  29 -0.060  26 14.645  21 -0.001  40  0.025  43 -0.007  46 -0.139  81 1980-10-18T11:35:00  20 -9
   304 Olga               0.107  22  0.087  17  0.037  21 13.503  16  0.069  18  0.012  25  0.001  17 -0.027  24 1981-04-04T09:30:00  10 -9
   306 Unitas             0.577  25  0.459  25  0.207  21 11.939  24  0.189  28  0.139  25  0.117  24  0.205  30 1979-10-16T03:47:00   5 -9
   306 Unitas             0.429  28  0.366  21  0.149  14 12.786  11  0.213  15  0.143  22  0.179  18  0.271  27 1980-12-25T10:10:00  10 -9
   308 Polyxo             0.319  63  0.295  70  0.095  48 11.838  29  0.151  43  0.302  44  0.267  36  0.194  68 1979-08-24T04:24:00   7 -9
   308 Polyxo             0.363  34  0.270  17  0.124  10 12.474  12  0.145  13  0.244  20  0.293  14  0.367  17 1981-01-03T04:03:00   5 -9
   313 Chaldaea           0.175  38  0.133  26  0.020  24 13.019  31 -0.022  26  0.046  24  0.046  38  0.031  38 1979-08-23T10:19:00  12 -9
   317 Roxane             0.031  47  0.012  42 -0.021  45 14.350  36  0.019  51  0.056  60  0.025  54 -0.005  51 1981-12-20T01:49:00  15 -9
   322 Phaeo             -9.999 -99  0.077  27  0.045  30 12.074  42  0.091  30  0.132  31  0.192  46  0.251  53 1979-11-24T04:45:00   7 -9
   322 Phaeo              0.096  27  0.067  32  0.048  23 13.377  30  0.087  28  0.160  24  0.192  31  0.260  37 1980-01-17T04:09:00  10 -9
   323 Brucia            -9.999 -99  0.514  35  0.210  32 11.586  42  0.197  31  0.164  31  0.141  48  0.236  53 1979-11-24T05:45:00   5 -9
   323 Brucia             0.712  40  0.503  31  0.241  20 12.508  28  0.109  28  0.199  31  0.206  32  0.261  38 1980-01-17T05:28:00  10 -9
   326 Tamara            -9.999 -99  0.231  11  0.112  12 13.019   8 -0.008   6  0.024   9 -9.999 -99 -9.999 -99 1980-03-18T07:09:00   5 -9
   326 Tamara            -9.999 -99  0.161  21  0.031  19 13.538  25  0.004  10  0.058  14 -9.999 -99 -9.999 -99 1980-04-23T06:00:00   5 -9
   326 Tamara             0.215  18  0.114  18  0.008  14 12.317  16 -0.010  23  0.042  35  0.055  39  0.035  42 1981-09-27T09:02:00   5 -9
   329 Svea               0.159  21  0.112  17  0.013  17 13.069  20  0.056  17  0.025  20  0.016  15  0.029  20 1982-05-22T07:27:00   5 -9
   334 Chicago           -9.999 -99  0.247  31  0.077  22 14.472  18  0.002  19  0.032  20 -9.999 -99 -9.999 -99 1980-03-17T03:56:00   6 -9
   334 Chicago           -9.999 -99  0.217  32  0.106  34 14.348  37  0.055  13  0.072  13 -9.999 -99 -9.999 -99 1980-04-11T04:10:00   8 -9
   334 Chicago            0.271  23  0.183  28  0.044  22 13.499  15  0.012  18  0.047  19  0.025  19  0.038  16 1981-02-06T10:35:00  10 -9
   334 Chicago            0.208  33  0.164  21  0.045  17 13.409  16  0.016  19  0.045  23  0.029  19  0.054  25 1981-02-08T10:26:00   5 -9
   335 Roberta            0.083  26 -0.029  13 -0.052  14 12.145  21  0.015  17  0.030  26  0.031  47  0.037  45 1981-05-09T09:53:00   4 -9
   336 Lacadiera          0.135  37  0.059  40  0.027  31 13.293  25  0.146  18  0.241  22  0.280  21  0.331  21 1982-03-24T04:52:00   8 -9
   337 Devosa             0.196  27  0.115  23  0.007  26 12.167  23  0.065  37  0.125  29  0.156  36  0.143  36 1981-12-21T11:45:00   8 -9
   338 Budrosa            0.127  18  0.057  18  0.017  13 12.958  16  0.075  21  0.103  38  0.137  37  0.074  47 1981-09-27T05:26:00   6 -9
   339 Dorothea           0.408  38  0.284  17  0.092  21 14.389  17  0.083  28  0.099  30  0.057  28  0.003  36 1981-12-21T03:07:00  15 -9
   339 Dorothea           0.383  69  0.255  36  0.071  31 14.464  28  0.063  43  0.172  43 -0.048  46  0.002  62 1981-12-23T04:20:00  15 -9
   344 Desiderata         0.506  65  0.165  33  0.032  27 13.492  25  0.057  36  0.081  37  0.092  38  0.099  59 1981-12-23T12:02:00  14 -9
   345 Tercidina          0.324  23  0.214  17  0.033  19 11.716  17 -0.038  24 -0.011  19 -0.020  31  0.039  21 1981-12-21T08:29:00   7 -9
   346 Hermentaria        0.650  22  0.478  22  0.205  21 11.844  27  0.150  21  0.116  30  0.072  35  0.081  34 1982-01-24T04:06:00   7 -9
   347 Pariana            0.085  20  0.063  18  0.011  18 13.674  14  0.037  37  0.089  31  0.145  37  0.207  77 1980-10-18T06:04:00  11 -9
   349 Dembowska          0.757  18  0.553  15  0.242  14 11.435   9  0.190  10 -0.046  12 -0.129  12 -0.010   9 1979-06-01T04:07:00   5 -9
   349 Dembowska          0.811  43  0.644  35  0.327  35 10.351  51  0.190  38 -0.015  31 -0.091  31  0.026  38 1982-10-09T12:11:00   8 -9
   350 Ornamenta          0.286  25  0.191  18  0.018  14 12.277  11 -0.024  16 -0.011  19  0.012  15  0.011  25 1980-12-25T06:53:00   8 -9
   352 Gisela             0.682  30  0.488  19  0.208  12 13.313  10  0.214  13  0.192  16  0.134  17  0.157  18 1981-02-08T10:14:00   6 -9
   354 Eleonora           0.794  73  0.594  48  0.271  53 11.086  34  0.174  43  0.218  38  0.128  34  0.019  40 1979-08-24T03:35:00   6 -9
   354 Eleonora           0.835  45  0.556  20  0.274  24 10.782  27  0.239  26  0.242  20  0.194  29  0.153  43 1980-09-30T09:24:00   9 -9
   359 Georgia            0.158  26  0.120  24  0.029  22 13.910  28  0.066  28  0.061  38  0.086  36  0.016  52 1982-01-24T06:08:00  20 -9
   360 Carlova            0.114  26  0.087  21 -0.005  17 12.865  18  0.007  18  0.026  19  0.025  20  0.007  15 1980-12-27T10:37:00   5 -9
   361 Bononia           -9.999 -99  0.073  58  0.096  23 14.835  14  0.085  13  0.232  13 -9.999 -99 -9.999 -99 1980-03-17T12:34:00   6 -9
   361 Bononia           -9.999 -99 -0.003  18  0.061  20 14.411  24  0.147   7  0.231  16 -9.999 -99 -9.999 -99 1980-04-23T09:02:00   5 -9
   364 Isara              0.806  44  0.623  36  0.297  31 12.722  46  0.201  34  0.214  48  0.127  45  0.163  64 1981-11-26T11:38:00  10 -9
   364 Isara              0.667  25  0.494  18  0.195  21 12.551  19  0.160  26  0.133  23  0.111  28  0.111  26 1981-12-21T10:00:00  10 -9
   365 Corduba            0.206  21  0.136  14  0.050  11 13.263  17  0.053  11  0.097  17  0.110  13  0.135  16 1981-01-15T03:30:00   5 -9
   368 Haidea             0.191  28  0.147  32  0.069  21 13.236  22  0.099  29  0.209  40  0.281  47  0.321  36 1980-09-29T06:34:00   9 -9
   368 Haidea             0.198  24  0.145  22  0.056  18 13.322  17  0.097  27  0.135  55  0.219  38  0.314  40 1980-10-03T07:11:00  10 -9
   369 Aeria              0.267  47  0.163  31  0.050  17 11.776  19  0.056  24  0.139  39  0.181  44  0.236  35 1980-09-29T08:35:00   6 -9
   369 Aeria              0.101  22  0.062  20 -0.002  21 11.811  20  0.049  32  0.106  39  0.148  41  0.216  30 1980-10-02T07:30:00  10 -9
   373 Melusina           0.210  34  0.135  22 -0.006  21 14.343  19  0.013  30  0.028  39 -0.016  34 -0.019  47 1981-12-21T02:31:00  15 -9
   374 Burgundia          0.512  55  0.391  30  0.192  23 13.110  79  0.190  40  0.215  47  0.187  50  0.269  88 1981-08-30T08:36:00   7 -9
   374 Burgundia          0.481  26  0.380  24  0.152  28 14.170  23  0.161  35  0.132  30  0.107  30  0.136  32 1981-12-20T02:41:00  16 -9
   376 Geometria          0.599  34  0.465  39  0.190  29 12.525  24  0.228  14  0.187  19  0.170  19  0.240  17 1982-03-24T05:42:00   5 -9
   379 Huenna             0.258  48  0.146  36  0.041  31 13.382  24  0.002  36  0.022  40 -0.007  35  0.013  33 1981-08-29T11:19:00   6 -9
   380 Fiducia            0.284  33  0.188  23  0.041  20 13.380  23  0.008  27  0.006  42  0.088  33  0.093  35 1980-10-01T11:18:00  10 -9
