refl,refl_err,wave,flag
0.5138069802323446,0.008656798915620415,0.337,0
0.6344537957757144,0.005004898958131858,0.359,0
0.8287050779069827,0.00225469132305977,0.437,0
1.0,0.0,0.55,0
1.1868613846449199,0.0018844356401063274,0.701,0
1.2635720185226542,0.003743082327171122,0.853,0
1.2589254117941673,0.003453877639491069,0.948,0
1.232537098203345,0.00355427034954561,1.041,0
