refl,refl_err,wave,flag
0.6680362046792466,0.014926277606824604,0.337,0
0.7454182133789903,0.005582387299454765,0.359,0
0.8978421709097267,0.0028017855411551556,0.437,0
1.0,0.0,0.55,0
1.1066237839776663,0.0026341573463851886,0.701,0
1.1313578641195632,0.003085464024612022,0.853,0
1.0864256236170655,0.0025696849637813555,0.948,0
1.0924460532267923,0.0027409972947001126,1.041,0
