   407 Arachne           0.222  26  0.138  31 -0.008  31 -0.026  17 -0.011  17 -0.025  21  0.092  27 2 -9 
   410 Chloris           0.354  42  0.227  55  0.055  54 -0.024  28 -0.028  32 -0.029  32 -0.011  33 1 -9 
   414 Liriope           0.299  33  0.247  22  0.078  16  0.029  19  0.040  32  0.046  27  0.070  42 1 -9 
   416 Vaticana          0.543  27  0.436  29  0.188  30  0.096  53  0.103  59  0.059  42  0.082  50 1 -9 
   417 Suevia           -9.999 -99  0.228  39  0.084  21  0.096  12  0.123  13 -9.999 -99 -9.999 -99 1 -9 
   418 Alemannia         0.037  32  0.042  23  0.004  22  0.040  30  0.101  46  0.139  33  0.153  43 1 -9 
   419 Aurelia           0.050  11 -0.008  13 -0.040   8  0.020  11  0.004  13 -0.012  14 -0.019  14 3 -9 
   420 Bertholda         0.039  14  0.027  12  0.021   8  0.092  10  0.165  14  0.220  10  0.240  11 2 -9 
   421 Zahringia         0.498  47  0.413  35  0.180  35  0.145  24  0.061  28  0.039  23  0.083  40 1 -9 
   423 Diotima           0.154  21  0.086  19  0.004  16  0.021  15  0.026  19 -0.005  14  0.013  17 1 -9 
   429 Lotis             0.297  20  0.203  20  0.069  23 -0.005  31  0.071  53  0.053  32  0.032  30 1 -9 
   431 Nephele           0.204  43  0.090  20 -0.032  18 -0.005  25 -0.012  28 -0.035  32 -0.113  27 1 -9 
   433 Eros              0.756   8  0.562   7  0.259   5  0.223   7  0.193   8  0.151  10  0.197   4 9 -9 
   434 Hungaria          0.159  15  0.091  12  0.049   9  0.086   9  0.113  12  0.137  11  0.157  11 4 -9 
   442 Eichsfeldia       0.210  23  0.139  12  0.016  13  0.009  11  0.030  18  0.034  13  0.049  16 2 -9 
   443 Photographica     0.639  20  0.500  18  0.237  15  0.217  17  0.290  16  0.302  19  0.318  15 2 -9 
   444 Gyptis            0.163  24  0.107  22  0.001  21  0.005  23 -0.008  22  0.009  24  0.012  20 1 -9 
   446 Aeternitas        0.951  79  0.770  38  0.369  32  0.310  27  0.248  25  0.107  27 -0.001  31 1 -9 
   449 Hamburga          0.286  30  0.197  16  0.034  22  0.010  20  0.061  19  0.050  28  0.091  27 1 -9 
   451 Patientia         0.176  22  0.091  21 -0.042  19 -0.035  22 -0.060  19 -0.092  22 -0.058  18 1 -9 
   459 Signe             0.727  65  0.435  31  0.201  25  0.191  33  0.263  18  0.227  38  0.257  56 1 -9 
   462 Eriphyla         -9.999 -99  0.426  28  0.213  19  0.154   7  0.140  11 -9.999 -99 -9.999 -99 1 -9 
   466 Tisiphone         0.204  27  0.129  30  0.000  26 -0.022  40 -0.012  38  0.042  44  0.011  77 1 -9 
   469 Argentina        -9.999 -99  0.041  17 -0.020  16  0.043   6  0.059   7 -9.999 -99 -9.999 -99 1 -9 
   470 Kilia             0.585  24  0.471  19  0.219  19  0.169  25  0.196  22  0.224  21  0.267  24 2 -9 
   471 Papagena          0.616  14  0.439  14  0.155  15  0.127  17  0.087  17  0.070  16  0.102  20 3 -9 
   472 Roma              0.595  28  0.401  21  0.200  20  0.160  21  0.137  23  0.132  34  0.104  20 1 -9 
   475 Ocllo             0.093  50  0.110  46  0.022  46  0.123  44  0.162  46  0.068  46  0.143  54 2 -9 
   476 Hedwig            0.253  18  0.177  27  0.035  22  0.075  15  0.096  10  0.099  17  0.113  15 1 -9 
   477 Italia            0.622  39  0.492  21  0.243  23  0.178  26  0.196  21  0.172  29  0.222  41 1 -9 
   478 Tergeste          0.467  40  0.344  52  0.137  52  0.177  26  0.248  21  0.162  28  0.216  33 1 -9 
   480 Hansa             0.533  18  0.405  16  0.198  13  0.156  10  0.094  11  0.083  13  0.168  13 2 -9 
   483 Seppina           0.469  16  0.391  14  0.196  11  0.210  15  0.248  15  0.263  20  0.299  25 2 -9 
   488 Kreusa           -9.999 -99  0.158  12  0.023  11 -0.002   8  0.019   9 -9.999 -99 -9.999 -99 1 -9 
   496 Gryphia           0.722  38  0.477  18  0.193  16  0.204  20  0.151  25  0.101  35  0.103  25 1 -9 
   497 Iva              -9.999 -99  0.044  36  0.028  38  0.064  40  0.122  49  0.116  53  0.164  65 1 -9 
   498 Tokio             0.270  21  0.216  16  0.081  13  0.096  14  0.128  18  0.124  14  0.085  27 1 -9 
   499 Venusia           0.116  14  0.082  11 -0.000  10  0.047  11  0.080  16  0.078  13  0.053  17 5 -9 
   505 Cava              0.064  44  0.039  33  0.009  34  0.034  32  0.028  33  0.022  28 -0.014  36 1 -9 
   506 Marion            0.207  23  0.151  21  0.038  20  0.073  21  0.062  34  0.102  33  0.038  37 1 -9 
   508 Princetonia       0.315  38  0.174  17  0.069  21 -0.030  19 -0.014  20  0.025  24 -0.024  25 1 -9 
   509 Iolanda           0.394  22  0.343  16  0.144  17  0.143  21  0.099  26  0.094  22  0.152  32 2 -9 
   511 Davida            0.304  18  0.201  20  0.048  16  0.035  20  0.045  16  0.049  19  0.041  25 1 -9 
   512 Taurinensis       0.755  15  0.578  15  0.274  13  0.198  17  0.157  25  0.118  27 -0.007  27 2 -9 
   514 Armida            0.126  21  0.023  15 -0.044  19  0.056  21  0.062  29  0.022  24  0.019  31 1 -9 
   515 Athalia           0.383 115  0.406  35  0.208  30  0.161  36  0.074  43  0.111  46  0.129  68 1 -9 
   519 Sylvania          0.368  35  0.308  19  0.164  17  0.120  16  0.078  24  0.046  18  0.065  28 1 -9 
   521 Brixia            0.229  35  0.162  26  0.033  13 -0.001  15  0.049  16  0.080  23  0.133  35 1 -9 
   522 Helga            -0.007  37  0.030  19 -0.009  17  0.084  24  0.028  34  0.107  25  0.107  38 2 -9 
   526 Jena              0.198  36  0.121  19 -0.032  17 -0.013  17 -0.017  25 -0.068  26 -0.058  27 1 -9 
   529 Preziosa          0.489  24  0.347  14  0.117  12  0.160  15  0.203  17  0.139  18  0.066  24 2 -9 
   530 Turandot          0.043  27  0.017  20 -0.070  22 -0.017  31 -0.022  34 -0.050  31 -0.049  41 1 -9 
   532 Herculina         0.461  17  0.352  16  0.158  11  0.161  15  0.120  23  0.129  24  0.117  24 2 -9 
   536 Merapi            0.132  28  0.071  19  0.004  12  0.064  17  0.070  28  0.120  19  0.145  13 1 -9 
   540 Rosamunde         0.714  66  0.522  32  0.244  26  0.176  41  0.161  27  0.119  38  0.133  53 1 -9 
   548 Kressida          0.650  31  0.482   7  0.215   5  0.165   9  0.141  12  0.104   9  0.090  14 1 -9 
   549 Jessonda          0.452  25  0.306  19  0.158  19  0.165  18  0.149  31  0.170  24  0.199  32 1 -9 
   551 Ortrud            0.123  28  0.085  14 -0.004  19  0.002  35  0.012  31  0.076  40  0.123  80 1 -9 
   554 Peraga            0.126  24  0.044  17 -0.070  19 -0.048  25 -0.005  22 -0.028  30 -0.041  33 1 -9 
   556 Phyllis           0.470  29  0.374  14  0.181  21  0.165  21  0.165  21  0.146  25  0.268  31 1 -9 
   558 Carmen            0.214  37  0.128  15  0.055  13  0.069   7  0.103   9  0.161  34  0.196  40 3 -9 
   559 Nanon             0.343  19  0.211  12  0.073  14  0.010  15  0.058  22  0.050  19  0.066  39 1 -9 
   562 Salome            0.438  37  0.319  19  0.117  26  0.110  26  0.134  25  0.090  31  0.096  31 1 -9 
   563 Suleika           0.572  37  0.378  20  0.162  21  0.178  23  0.160  28  0.146  25  0.124  27 1 -9 
   566 Stereoskopia      0.227  36  0.130  23  0.029  19  0.019  20  0.041  20  0.056  15  0.008  36 2 -9 
   570 Kythera           0.387  21  0.287  17  0.117  13  0.144  19  0.209  25  0.272  27  0.139  36 3 -9 
   571 Dulcinea          0.463  38  0.418  27  0.199  16  0.177  21  0.110  29  0.115  25  0.085  40 1 -9 
   579 Sidonia           0.538  27  0.364  14  0.154  13  0.135   7  0.191   8  0.103  32  0.006  32 2 -9 
   582 Olympia           0.685  37  0.512  53  0.225  53  0.228  23  0.243  25  0.213  28  0.275  26 1 -9 
   583 Klotilde          0.157  18  0.086  26 -0.010  21  0.021  13  0.013  13 -0.009  17 -0.026   8 1 -9 
   584 Semiramis         0.628  54  0.458  28  0.203  18  0.151  31  0.113  44  0.099  49  0.043  86 1 -9 
   588 Achilles         -0.100 172  0.092  54  0.128  43  0.073  49  0.268  87  0.447  67  0.364 117 1 -9 
   593 Titania           0.150  21  0.085  18 -0.021  14  0.018  15  0.041  18 -0.027  13 -0.018  19 1 -9 
   599 Luisa             0.547  25  0.439  21  0.212  20  0.182  20  0.272  32  0.280  32  0.247  38 1 -9 
   602 Marianna          0.277  17  0.168  14  0.031  12 -0.004  11  0.018  11  0.050  11  0.063  13 3 -9 
   606 Brangane          0.330  41  0.275  34  0.099  34  0.168  23  0.222  23  0.282  16  0.259  39 1 -9 
   613 Ginevra           0.132  66  0.032  21 -0.022  17  0.034  18  0.065  27  0.068  26  0.068  30 1 -9 
   616 Elly              0.510  24  0.446  17  0.226  12  0.184  14  0.183  18  0.164  16  0.230  18 2 -9 
   617 Patroclus         0.062  35  0.053  19  0.047  18  0.083  20  0.158  30  0.125  27  0.078  41 3 -9 
   618 Elfriede          0.202  24  0.132  16  0.022  18  0.016  30  0.066  25 -0.001  29 -0.004  35 1 -9 
   622 Esther            0.457  27  0.371  25  0.145  29  0.179  30  0.135  29  0.091  32  0.249  29 1 -9 
   624 Hektor            0.096  57  0.154  21  0.136  17  0.161  22  0.281  27  0.416  25  0.420  32 1 -9 
   626 Notburga          0.176  23  0.120  20  0.027  18  0.048  20  0.049  17  0.057  22  0.057  17 1 -9 
   631 Philippina        0.497  25  0.410  17  0.199  12  0.180  12  0.159  17  0.176  14  0.243  14 1 -9 
   635 Vundtia           0.182  31  0.118  18  0.017  17  0.006  21  0.043  27  0.027  25  0.040  36 2 -9 
   639 Latona            0.491  17  0.394  16  0.156  12  0.171  19  0.238  27  0.192  29  0.182  38 2 -9 
   640 Brambilla         0.429  43  0.327  20  0.082  16  0.021  19 -0.014  27  0.021  33  0.007  40 1 -9 
   643 Scheherezade      0.206  59  0.120  31  0.006  28  0.102  31  0.092  66  0.127  32  0.154  65 1 -9 
   648 Pippa             0.128  44  0.073  31  0.001  31  0.032  33  0.069  46  0.026  42  0.108  49 1 -9 
   650 Amalasuntha      -0.061 129 -0.092 113 -0.150 111  0.122 132  0.222 177 -0.069 166 -0.433 409 2 -9 
   651 Antikleia         0.799  83  0.488  48  0.205  46  0.222  54  0.300  74  0.235  60  0.107  92 1 -9 
   653 Berenike          0.514  31  0.395  20  0.167  15  0.162  18  0.203  23  0.172  22  0.141  18 1 -9 
   654 Zelinda           0.189  14  0.117  13  0.010  10  0.003  11  0.023  13  0.029  13  0.019  18 3 -9 
   659 Nestor            0.184  84  0.090  41  0.047  35  0.030  41  0.051  64  0.156  41 -0.015  69 1 -9 
   660 Crescentia        0.524  21  0.424  19  0.186  15  0.203  17  0.204  21  0.182  22  0.247  21 1 -9 
   661 Cloelia           0.523  25  0.331  28  0.129  21  0.145  15  0.151   9  0.163  17  0.158  14 1 -9 
   663 Gerlinde          0.071  39  0.030  41 -0.013  32  0.033  20  0.082  21  0.072  24  0.085  23 1 -9 
   664 Judith            0.107  18  0.068  12  0.033  12  0.008  18  0.037  23  0.012  19  0.074  21 2 -9 
   675 Ludmilla          0.529  44  0.404  36  0.179  36  0.149  34  0.174  32  0.157  31  0.180  40 1 -9 
   686 Gersuind          0.461  13  0.351  13  0.171  17  0.136  26  0.218  24  0.266  37  0.309  59 2 -9 
   687 Tinette          -0.067  36  0.049  21  0.002  19  0.069  16  0.089  18  0.136  17  0.040  25 2 -9 
   692 Hippodamia        0.468  36  0.377  30  0.175  24  0.194  31  0.121  45  0.167  44  0.129  51 1 -9 
   695 Bella            -9.999 -99  0.395  27  0.203  28  0.149  14  0.120  17 -9.999 -99 -9.999 -99 1 -9 
   699 Hela              0.491  36  0.357  17  0.188  17  0.158  14  0.109  22  0.075  20  0.055  27 3 -9 
   702 Alauda            0.162  16  0.097  13 -0.019  10  0.005  13  0.004  15 -0.003  12 -0.008  20 2 -9 
   704 Interamnia        0.071  17  0.005  12 -0.048   6 -0.001   9 -0.034  10 -0.057  13 -0.096  18 3 -9 
   705 Erminia           0.127  32  0.089  32 -0.007  34  0.037  23  0.057  26  0.088  41  0.114  47 1 -9 
   712 Boliviana         0.273  27  0.214  15  0.063  10  0.025  16  0.069  16  0.074  21  0.087  31 2 -9 
   713 Luscinia          0.115  24  0.062  16 -0.011  18  0.044  26  0.002  36 -0.013  30  0.025  27 1 -9 
   714 Ulula             0.563  49  0.443  30  0.197  24  0.183   8  0.197  10  0.092  37  0.230  45 2 -9 
   721 Tabora            0.176  37  0.144  19  0.112  17  0.137  22  0.252  31  0.283  22  0.269  39 2 -9 
   725 Amanda            0.346  52  0.266  46  0.066  47  0.050  41  0.106  41  0.090  37  0.048  58 1 -9 
   733 Mocia             0.107  34  0.091  18 -0.000  13  0.060  16  0.023  21  0.076  22 -0.011  39 2 -9 
   739 Mandeville        0.252  16  0.169  11  0.052   9  0.057   7  0.114   9  0.113  10  0.127  11 3 -9 
   740 Cantabia          0.217  26  0.187  19  0.092  21  0.050  30  0.076  26  0.077  35  0.043  48 1 -9 
   746 Marlu             0.112  64  0.129  37  0.054  29  0.076  41  0.123  48  0.152  51  0.143  88 1 -9 
   748 Simeisa           0.057  30  0.027  18  0.020  13  0.082  18  0.148  23  0.110  23  0.114  25 2 -9 
   750 Oskar            -0.070  50 -0.073  12 -0.079  13  0.006  12 -0.017  21 -0.027  14 -0.071  25 1 -9 
   751 Faina             0.232  17  0.135  17  0.008  13 -0.029  14 -0.032  19  0.002  16 -0.016  29 1 -9 
   755 Quintilla         0.091  37  0.040  21  0.023  11  0.059  18  0.129  28  0.097  23  0.065  36 1 -9 
   757 Portlandia        0.040  32  0.036  24  0.000  26  0.054  30  0.093  25  0.089  32 -0.046  50 1 -9 
   761 Brendelia         0.356  23  0.282  21  0.087  24  0.088  34  0.080  57  0.053  40  0.159  40 1 -9 
   762 Pulcova           0.037  40  0.050  32 -0.047  34  0.027  23 -0.019  41  0.016  43 -0.043  55 1 -9 
   768 Struveana         0.132  37  0.080  31  0.044  34  0.024  22  0.072  27  0.101  40  0.164  57 1 -9 
   771 Libera            0.066  44  0.035  35 -0.010  35  0.048  38  0.111  36  0.128  40  0.198  43 1 -9 
   772 Tanete            0.201  38  0.110  53  0.005  53 -0.012  34 -0.003  32 -0.022  36 -0.022  35 1 -9 
   773 Irmintraud        0.151  30  0.102  16  0.025  10  0.129  14  0.222  16  0.298  13  0.376  24 2 -9 
   775 Lumiere           0.423  32  0.340  18  0.126  24  0.119  21  0.155  22  0.153  27  0.120  35 1 -9 
   776 Berbericia        0.315  28  0.203  17  0.027  17  0.002  16  0.052  21  0.024  22  0.038  36 1 -9 
   778 Theobalda         0.058  18 -0.008  12 -0.059  13  0.009  17 -0.046  20 -0.068  22 -0.111  36 3 -9 
   785 Zwetana          -0.041  19 -0.060  16 -0.043  10  0.026   5  0.068   7  0.102  19  0.089  27 3 -9 
   786 Bredichina        0.098  23  0.066  14  0.018  15  0.057  13 -0.006  14 -0.016  16 -0.046  15 2 -9 
   790 Pretoria          0.114  23  0.052  29  0.006  22  0.051  15  0.134  26  0.111  17  0.143  20 1 -9 
   791 Ani               0.184  19  0.109  19  0.035  14  0.021  28  0.022  44  0.043  38 -0.031  44 1 -9 
   798 Ruth             -9.999 -99  0.196  71  0.021  68  0.100  24  0.108  32 -9.999 -99 -9.999 -99 1 -9 
   801 Helwerthia        0.110  70  0.120  44  0.055  41 -0.014  39  0.149  52  0.110  51  0.045  79 1 -9 
   804 Hispania          0.261  19  0.200  20  0.027  15  0.081  16  0.057  21  0.069  16  0.048  29 1 -9 
   805 Hormuthia         0.179  39  0.096  25  0.027  19  0.006  21  0.002  37  0.015  46  0.072  47 1 -9 
   811 Nauheima          0.482  76  0.343  29  0.183  23  0.145  24  0.091  39  0.092  29  0.004  40 1 -9 
   821 Fanny             0.248  34  0.143  16  0.033  19 -0.026  31 -0.008  30  0.019  28  0.085  38 1 -9 
   838 Seraphina         0.183  24  0.130  28  0.033  16  0.063  26  0.145  36  0.148  44  0.196  28 1 -9 
   849 Ara               0.097  20  0.064  13  0.032  12  0.070  13  0.095  12  0.146  16  0.182  17 2 -9 
   851 Zeissia           0.711  66  0.452  34  0.191  29  0.175  36  0.112  28  0.092  40  0.109  56 1 -9 
   860 Ursina            0.062  45 -0.015  36 -0.017  38  0.086  34  0.099  41  0.127  47  0.072  56 1 -9 
   863 Benkoela          1.106  53  0.836  18  0.434  16  0.339  14  0.269  18  0.188  15  0.091  20 2 -9 
   864 Aase              0.740  66  0.573  27  0.247  23  0.245  26  0.212  28  0.140  30  0.099  36 2 -9 
   873 Mechthild         0.174  38  0.118  26  0.010  23  0.109  26  0.118  40  0.095  35  0.004  43 1 -9 
   877 Walkure          -0.026  52 -0.010  12 -0.049   8  0.007  11 -0.002  11  0.003  40 -0.009  51 3 -9 
   880 Herba             0.059  34  0.051  23 -0.041  25  0.009  22 -0.002  40 -0.047  34 -0.038  41 1 -9 
   884 Priamus           0.059  36  0.059  26  0.051  22  0.153  29  0.299  34  0.231  30  0.327  45 3 -9 
   887 Alinda            0.500  34  0.384  32  0.152  28  0.154  32  0.108  44  0.018  32  0.068  46 1 -9 
   897 Lysistrata        0.447  16  0.341  15  0.163   9  0.151  12  0.147  19  0.141  14  0.135  23 2 -9 
   901 Brunsia           0.679  23  0.556  20  0.235  21  0.147  26  0.088  50  0.063  36  0.068  42 1 -9 
   907 Rhoda             0.140  27  0.098  19  0.036  19  0.025  23  0.009  28  0.024  28  0.019  28 1 -9 
   909 Ulla              0.074  36  0.086  25  0.015  24  0.039  27  0.015  39  0.096  38  0.090  47 1 -9 
   914 Palisana          0.326  14  0.233  16  0.082  14  0.003  16  0.099  18  0.124  20  0.085  20 3 -9 
   925 Alphonsina        0.645  65  0.391  33  0.181  25  0.195  35  0.147  17  0.169  38  0.216  52 1 -9 
   931 Whittemora        0.029  20  0.021   7  0.009   5  0.047   9  0.066  12  0.079   6  0.095  14 2 -9 
   937 Bethgea           0.697  40  0.573  22  0.271  25  0.239  28  0.241  28  0.205  31  0.226  41 1 -9 
   945 Barcelona         0.401  22  0.313  28  0.139  22  0.154  18  0.093  13  0.079  18  0.168   7 1 -9 
   946 Poesia            0.193  44  0.125  28 -0.032  26  0.041  38  0.042  37  0.012  48 -0.171  66 1 -9 
   951 Gaspra            0.731  43  0.530  33  0.202  31  0.167  35  0.154  42  0.097  40  0.076  43 1 -9 
   958 Asplinda          0.096 373  0.150 118  0.165  85  0.076 115 -0.421 390  0.065 220 -9.999 -99 1 -9 
   962 Aslog             0.406  44  0.343  22  0.150  17  0.151  19  0.174  29  0.171  39  0.171  27 1 -9 
   969 Leocadia          0.018  57 -0.056  39 -0.053  36  0.084  60  0.090  90 -0.089  60 -0.222 124 1 -9 
   974 Lioba             0.644  32  0.493  19  0.238  21  0.202  27  0.234  24  0.150  35  0.195  28 1 -9 
   980 Anacostia         0.691  27  0.556  17  0.251  15  0.207  18  0.329  21  0.327  22  0.360  27 2 -9 
   996 Hilaritas         0.322  50  0.189  19  0.012  17 -0.005  27 -0.032  40 -0.092  50 -0.157  47 1 -9 
  1001 Gaussia           0.120  21  0.086  13  0.012  12  0.034  15  0.073  19  0.062  19  0.046  22 4 -9 
  1012 Sarema           -9.999 -99 -0.009  22 -0.004  18 -0.006  23 -0.014  29 -9.999 -99 -9.999 -99 2 -9 
  1019 Strackea          0.615  31  0.539  14  0.263  12  0.255  11  0.266  10  0.210  25  0.295  29 2 -9 
  1021 Flammario         0.045  15 -0.005  15 -0.027  10  0.026  18  0.025  28  0.013  29 -0.032  37 2 -9 
  1025 Riema             0.187  34  0.126  26  0.041  23  0.113  32  0.170  34  0.192  32  0.177  48 1 -9 
  1028 Lydina            0.126  42  0.078  37  0.010  40 -0.009  38  0.040  43  0.022  53 -0.044  75 1 -9 
  1036 Ganymed           0.516  37  0.420  31  0.212  35  0.170  30  0.062  26  0.031  24  0.165  34 1 -9 
  1038 Tuckia            0.291 119  0.124  52  0.097  57  0.011  69  0.271 103  0.361  75  0.215 137 1 -9 
  1047 Geisha            0.735  23  0.563  19  0.247  22  0.131  30  0.139  51  0.072  36  0.119  38 1 -9 
  1061 Paeonia           0.184 104  0.127  32  0.002  20  0.002  34 -0.018  65  0.050  44 -0.057  75 1 -9 
  1076 Viola             0.013  71 -0.043  20 -0.048  18 -0.029  29 -0.065  49 -0.084  41 -0.164  65 2 -9 
  1078 Mentha            0.661  30  0.490  13  0.222  21  0.151  19  0.165  18  0.122  25  0.156  25 1 -9 
  1080 Orchis           -0.020  31 -0.049  25 -0.059  23 -0.007  28 -0.025  36  0.018  32 -0.090  59 2 -9 
  1087 Arabis            0.463  52  0.344  45  0.181  46  0.174  48  0.140  65  0.159  49  0.081  88 1 -9 
  1088 Mitaka            0.750  60  0.479  26  0.257  20  0.182  18  0.180  25  0.174  25  0.145  33 1 -9 
  1103 Sequoia           0.120  25  0.091  19  0.055  19  0.067  18  0.075  21  0.111  20  0.151  28 2 -9 
  1105 Fragaria          0.385  34  0.308  29  0.104  26  0.119  29  0.157  48  0.213  38  0.209  57 2 -9 
  1108 Demeter           0.179  36  0.105  32  0.007  30  0.056  27  0.065  37  0.040  31  0.048  35 1 -9 
  1124 Stroobantia       0.093  27  0.048  17  0.029  17  0.074  20  0.101  31  0.147  18  0.185  30 1 -9 
  1133 Lugduna           0.628  69  0.500  34  0.213  29  0.196  36  0.175  40  0.118  42  0.134  61 1 -9 
  1139 Atami            -9.999 -99  0.529  15  0.254  14  0.193  13  0.194  18 -9.999 -99 -9.999 -99 1 -9 
  1143 Odysseus         -9.999 -99  0.171  32  0.143  23  0.137  18  0.274  20 -9.999 -99 -9.999 -99 1 -9 
  1144 Oda               0.044  31  0.075  20  0.036  19  0.182  25  0.307  26  0.369  25  0.426  30 2 -9 
  1146 Biarmia           0.050  29  0.009  20 -0.001  19  0.074  17  0.099  25  0.145  17  0.200  27 1 -9 
  1148 Rarahu           -9.999 -99  0.397  15  0.186  14  0.146  10  0.202  16 -9.999 -99 -9.999 -99 1 -9 
  1154 Astronomia        0.115  58  0.007  45 -0.017  42  0.072  57  0.066  74  0.001  59 -0.170 126 1 -9 
  1162 Larissa           0.162  80  0.099  14  0.090  12  0.082  10  0.103  16  0.139  38  0.166  65 2 -9 
  1167 Dubiago           0.074  28  0.066  26  0.072  25  0.135  27  0.253  26  0.314  24  0.307  33 2 -9 
  1170 Siva              0.550  57  0.429  26  0.196  21  0.183  23  0.122  30  0.071  31  0.140  43 1 -9 
  1171 Rusthawelia       0.064  32  0.058  15  0.015  11  0.068  18  0.086  29  0.119  33  0.145  20 1 -9 
  1172 Aneas             0.105  33  0.119  23  0.072  19  0.150  25  0.235  37  0.306  27  0.226  42 3 -9 
  1173 Anchises          0.099  33  0.100  22  0.025  22  0.035  31  0.079  57  0.098  32  0.046  73 3 -9 
  1177 Gonnessia         0.125  45  0.032  29 -0.006  27  0.063  27  0.122  38  0.019  33 -0.057  40 1 -9 
  1180 Rita             -0.160  52  0.048  10  0.032  10  0.072   6  0.083   8  0.120  40  0.146  34 3 -9 
  1185 Nikko             0.709  39  0.548  20  0.257  26  0.213  27  0.186  30  0.193  32  0.164  33 1 -9 
  1208 Troilus           0.123  65  0.073  36  0.031  32 -0.008  55  0.048  76 -0.045  62 -0.120 134 2 -9 
  1212 Francette         0.057  33  0.032  19  0.029  17  0.109  15  0.190  15  0.195  30  0.159  41 3 -9 
  1215 Boyer             0.539  37  0.424  28  0.185  24  0.211  25  0.133  31  0.107  32  0.161  40 1 -9 
  1236 Thais             0.349  48  0.258  28  0.090  25  0.137  30  0.264  42  0.248  36  0.274  37 1 -9 
  1245 Calvinia          0.503  23  0.354  17  0.159  13  0.120  19  0.088  25  0.048  24  0.114  25 1 -9 
  1249 Rutherfordia     -9.999 -99  0.479  23  0.216  18  0.201  13  0.218  13 -9.999 -99 -9.999 -99 1 -9 
  1251 Hedera            0.252  73  0.142  25  0.053  16  0.065  24  0.091  35  0.122  35  0.107  47 1 -9 
  1256 Normannia         0.105  19  0.089  14  0.058  11  0.149  13  0.260  18  0.341  15  0.382  18 4 -9 
  1266 Tone              0.178  33  0.161  27  0.047  28  0.058  29  0.068  38  0.103  27  0.161  35 2 -9 
  1268 Libya             0.009  26  0.013  17 -0.018  16  0.060  27  0.061  33  0.069  34  0.075  43 2 -9 
  1269 Rollandia         0.162  31  0.168  24  0.104  18  0.128  17  0.264  26  0.351  25  0.405  26 1 -9 
  1275 Cimbria           0.155  22  0.118  17  0.042  17  0.065  19  0.114  19  0.118  22  0.136  30 2 -9 
  1277 Dolores           0.327  20  0.222  19  0.058  16  0.057  14  0.071  25  0.068  21  0.079  13 1 -9 
  1280 Baillauda         0.363  96  0.144  39 -0.003  33  0.111  57  0.082  84  0.182  70  0.147 141 1 -9 
  1284 Latvia            0.296  25  0.237  22  0.097  21  0.120  22  0.216  37  0.202  34  0.175  44 1 -9 
  1307 Cimmeria          0.677  51  0.533  25  0.209  28  0.188  26  0.212  32  0.105  32  0.198  39 1 -9 
  1310 Villigera        -9.999 -99  0.465  18  0.239  11  0.180   9  0.147  14 -9.999 -99 -9.999 -99 1 -9 
  1336 Zeelandia         0.453  38  0.293  22  0.141  22  0.154  28  0.055  38  0.003  32  0.087  38 1 -9 
  1342 Brabantia        -9.999 -99  0.132  19  0.040  16  0.069   7  0.112   9 -9.999 -99 -9.999 -99 1 -9 
  1345 Potomac          -9.999 -99  0.128  57  0.066  55  0.043  46  0.094  48 -9.999 -99 -9.999 -99 1 -9 
  1350 Rosselia         -9.999 -99  0.345  33  0.186  20  0.147  13  0.161  19 -9.999 -99 -9.999 -99 1 -9 
  1355 Magoeba           0.136  39  0.089  34  0.040  37  0.107  32  0.164  36  0.173  31  0.170  49 1 -9 
  1390 Abastumani        0.080  34  0.026  33  0.023  24  0.060  29  0.079  37  0.143  39  0.023  57 1 -9 
  1391 Carelia           0.491  30  0.392  19  0.193  16  0.158  18  0.146  15  0.135  18  0.164  21 1 -9 
  1418 Fayeta            0.565  72  0.512  39  0.255  34  0.231  37  0.062  52  0.092  46  0.094  54 1 -9 
  1422 Stromgrenia       0.640  57  0.495  38  0.200  40  0.184  33  0.115  37  0.119  47  0.108  59 1 -9 
  1434 Margot           -9.999 -99  0.319  30  0.138  28  0.097  15  0.155  24 -9.999 -99 -9.999 -99 1 -9 
  1439 Vogtia           -0.093  79 -0.180  63 -0.155  58  0.082  70  0.077  92  0.128  84 -0.026 127 2 -9 
  1442 Corvina          -9.999 -99  0.422  44  0.203  32  0.159  22  0.130  48 -9.999 -99 -9.999 -99 1 -9 
  1445 Konkolya          0.158  64  0.104  28 -0.017  27  0.035  44  0.104  60 -0.007  49  0.028  88 1 -9 
  1453 Fennia            0.684  52  0.521  35  0.228  33  0.282  32  0.261  32  0.243  34  0.295  36 1 -9 
  1461 Jean-Jacques      0.023  43  0.009  27  0.022  22  0.052  33  0.071  38  0.094  34  0.091  54 1 -9 
  1467 Mashona           0.376  51  0.251  39  0.058  39 -0.001  38  0.028  38  0.012  38 -0.004  42 1 -9 
  1493 Sigrid            0.028  24 -0.006  16 -0.025  14  0.013  20  0.006  29 -0.018  28 -0.024  37 3 -9 
  1508 Kemi              0.127  20  0.013  14 -0.030  16  0.019  16 -0.059  19 -0.056  11 -0.050  27 1 -9 
  1509 Esclangona        0.601  31  0.474  26  0.225  26  0.165  24  0.220  25  0.172  18  0.226  33 2 -9 
  1512 Oulu              0.086  42  0.073  24  0.058  19  0.069  26  0.173  37  0.172  33  0.170  37 1 -9 
  1529 Oterma           -0.042 148  0.204  59  0.102  44  0.086  64  0.149  90  0.081  92  0.209 209 1 -9 
