refl,refl_err,wave,flag
0.9341142557364791,0.0024536346750944553,0.337,0
0.9238468875379451,0.0019802231799748798,0.359,0
0.9862794856312105,0.0003315722533911426,0.437,0
1.0,0.0,0.55,0
1.036573256767005,0.0009698488411690922,0.701,0
1.0139113857366795,0.0005388049117606067,0.853,0
1.0924460532267923,0.003359932167696912,0.948,0
1.0864256236170655,0.003895973977345926,1.041,0
