refl,refl_err,wave,flag
0.5500472528676338,0.020921288154943905,0.337,0
0.666806769213622,0.009320864456439898,0.359,0
0.848789503007244,0.002131272762075289,0.437,0
1.0,0.0,0.55,0
1.161983603869796,0.0025521853170746007,0.701,0
1.1846771175814852,0.0037283457825759594,0.853,0
1.1470966197735561,0.0043914902893582445,0.948,0
1.2268741046383405,0.007156434469025496,1.041,0
