refl,refl_err,wave,flag
0.8325302067492425,0.005865144748874435,0.337,0
0.8978421709097267,0.0018319366999860632,0.359,0
0.9981596274917243,1.4736544595161897e-05,0.437,0
1.0,0.0,0.55,0
1.0046157902783952,4.605170185988093e-05,0.701,0
1.003690930920097,4.789376993427616e-05,0.853,0
1.0009214583192958,1.289447652076666e-05,0.948,0
1.007395484811251,0.00011789235676129518,1.041,0
