refl,refl_err,wave,flag
0.8519223264285473,0.006089877053950653,0.337,0
0.8970156084148146,0.0028257324261222933,0.359,0
0.9908319448927676,0.00021183782855545223,0.437,0
1.0,0.0,0.55,0
1.1056050150387036,0.002610210461418051,0.701,0
1.1148078033638422,0.0043472806555727595,0.853,1
1.0914403364487566,0.0030624381736820815,0.948,0
1.003690930920097,0.00015841785439799037,1.041,0
