refl,refl_err,wave,flag
0.6292163512879859,0.010655442776339247,0.337,0
0.7217719496686992,0.005542782835855267,0.359,0
0.863773746529184,0.0019037773548874774,0.437,0
1.0,0.0,0.55,0
1.1168632477805611,0.0020999576048105696,0.701,0
1.0844261957670742,0.0020262748818347604,0.853,0
1.0452014414584359,0.0010610312108516565,0.948,0
1.1107082559188644,0.002624947006013213,1.041,0
