refl,refl_err,wave,flag
0.6674212038584768,0.006873677019605826,0.337,0
0.7131813866797398,0.0050702923747728895,0.359,0
0.848789503007244,0.002131272762075289,0.437,0
1.0,0.0,0.55,0
1.1534532578210923,0.002141404136484463,0.701,0
1.1566447741656456,0.0017462805345266846,0.853,0
1.1684227381673322,0.0024904760365823606,0.948,0
1.2280046179887882,0.002875468264130965,1.041,0
