refl,refl_err,wave,flag
0.5195172830110675,0.043220443229535443,0.337,0
0.6594775259494848,0.014154451083653001,0.359,0
0.838687171248164,0.005101607532037609,0.437,0
1.0,0.0,0.55,0
1.1748975549395295,0.005802514434344996,0.701,1
1.1086641389799563,0.0028883627406517316,0.853,0
1.0884287379435942,0.003389405256887236,0.948,0
1.1056050150387036,0.005621991763054264,1.041,1
