refl,refl_err,wave,flag
0.9972407117415495,0.00011052408446371422,0.337,0
1.033713052350584,0.001392603464242799,0.359,0
1.057791322499501,0.0020787738219550248,0.437,0
1.0,0.0,0.55,0
0.9926588068710308,0.0003094674364983998,0.701,1
0.9576349769692688,0.002077852787917827,0.853,1
0.954992586021436,0.0019802231799748798,0.948,0
0.954992586021436,0.002440740198573689,1.041,1
