refl,refl_err,wave,flag
0.7712585649892137,0.011168458735058319,0.337,0
0.8195963204818459,0.006366187265109939,0.359,0
0.9187556016660626,0.0028809944683541506,0.437,0
1.0,0.0,0.55,0
0.9908319448927676,0.000248679190043357,0.701,0
1.011113711954907,0.0003205198449447712,0.853,0
1.0280162981264735,0.0012157649291008562,0.948,0
1.0480934333628733,0.0023016640589568482,1.041,0
