0.330 0.0300   .79 .24
0.355 0.0300   .93 .13
0.400 0.0245   .98 .03
0.430 0.0260   .87 .03
0.470 0.0252   .99 .03
0.500 0.0258   .99 .03
0.540 0.0265  1.00 .03
0.570 0.0270   .97 .06
0.600 0.0285  1.00 .04
0.635 0.0295  1.14 .04
0.670 0.0245  1.09 .04
0.700 0.0255  1.27 .02
0.730 0.0265  1.23 .05
0.765 0.0275  1.27 .08
0.800 0.0285  1.26 .10
0.830 0.0295  1.22 .08
0.870 0.0240  1.34 .14
0.900 0.0250  1.33 .09
0.930 0.0260  1.34 .18
0.970 0.0270  1.52 .08
