0.340 0.0220   .49 .25
0.355 0.0300   .87 .20
0.400 0.0245   .71 .03
0.430 0.0260   .72 .03
0.470 0.0252   .81 .03
0.500 0.0258   .86 .03
0.540 0.0265   .94 .03
0.570 0.0270  1.02 .03
0.600 0.0285  1.01 .03
0.635 0.0295  1.10 .03
0.670 0.0245  1.03 .03
0.700 0.0255  1.18 .08
0.730 0.0265  1.15 .07
0.765 0.0275  1.16 .04
0.800 0.0285  1.17 .20
0.900 0.0250  1.15 .10
0.950 0.0510  1.12 .08
1.000 0.0280  1.48 .15
1.030 0.0290  1.48 .30
