0.330 0.0300   .50 .09
0.355 0.0300   .64 .03
0.400 0.0245   .83 .03
0.430 0.0260   .88 .03
0.470 0.0252   .86 .03
0.500 0.0258   .95 .05
0.540 0.0265  1.07 .03
0.570 0.0270  1.00 .03
0.600 0.0285   .97 .06
0.635 0.0295  1.10 .06
0.670 0.0245  1.11 .04
0.700 0.0255  1.22 .04
0.730 0.0265  1.14 .05
0.765 0.0275  1.08 .07
0.800 0.0285  1.15 .12
0.830 0.0295  1.25 .04
