0.330 0.0300   .47 .08
0.355 0.0300   .51 .04
0.400 0.0245   .68 .03
0.430 0.0260   .81 .04
0.470 0.0252   .85 .03
0.500 0.0258   .87 .04
0.540 0.0265   .96 .05
0.570 0.0270  1.00 .03
0.600 0.0285  1.07 .05
0.635 0.0295  1.15 .05
0.670 0.0245  1.13 .07
0.700 0.0255  1.11 .02
0.730 0.0265  1.14 .05
0.765 0.0275  1.10 .05
0.800 0.0285  1.22 .04
0.830 0.0295  1.16 .03
