0.355 0.0300   .46 .13
0.400 0.0245   .87 .14
0.430 0.0260   .93 .11
0.470 0.0252   .94 .03
0.500 0.0258   .97 .08
0.540 0.0265   .98 .05
0.570 0.0270   .91 .16
0.600 0.0285  1.19 .13
0.635 0.0295  1.03 .12
0.670 0.0245  1.01 .06
0.700 0.0255   .95 .11
0.730 0.0265   .85 .07
0.765 0.0275   .87 .11
0.800 0.0285   .94 .17
0.830 0.0295   .85 .11
