0.330 0.0300   .82 .10
0.355 0.0300   .96 .06
0.400 0.0245   .82 .03
0.430 0.0260   .87 .03
0.470 0.0252   .93 .06
0.500 0.0258   .91 .04
0.540 0.0265  1.03 .05
0.570 0.0270  1.05 .04
0.600 0.0285  1.00 .03
0.635 0.0295  1.06 .04
0.670 0.0245   .90 .05
0.730 0.0265   .96 .08
0.765 0.0275  1.04 .05
0.800 0.0285   .99 .10
0.830 0.0295   .87 .09
0.870 0.0240   .96 .09
0.900 0.0250  1.05 .17
0.930 0.0260  1.45 .22
0.970 0.0270   .89 .16
