0.330 0.0300   .56 .22
0.355 0.0300   .67 .03
0.400 0.0245   .71 .05
0.430 0.0260   .77 .03
0.470 0.0252   .88 .03
0.500 0.0258   .88 .03
0.540 0.0265   .95 .03
0.570 0.0270  1.00 .05
0.600 0.0285  1.02 .03
0.635 0.0295  1.10 .03
0.670 0.0245  1.07 .03
0.700 0.0255  1.13 .08
0.730 0.0265  1.23 .03
0.765 0.0275  1.18 .04
0.800 0.0285  1.11 .03
0.830 0.0295  1.12 .07
