0.330 0.0300   .48 .06
0.355 0.0300   .65 .05
0.400 0.0245   .67 .03
0.430 0.0260   .72 .04
0.470 0.0252   .87 .03
0.500 0.0258   .86 .03
0.540 0.0265   .99 .05
0.570 0.0270  1.10 .06
0.600 0.0285   .99 .05
0.635 0.0295  1.06 .03
0.670 0.0245  1.11 .04
0.700 0.0255  1.28 .09
0.730 0.0265  1.14 .05
0.765 0.0275  1.22 .05
0.800 0.0285  1.25 .05
0.830 0.0295  1.12 .07
0.870 0.0240  1.36 .03
0.900 0.0250  1.27 .12
0.930 0.0260  1.27 .14
0.970 0.0270  1.39 .09
