0.330 0.0300   .54 .43
0.355 0.0300  1.05 .27
0.400 0.0245   .85 .06
0.430 0.0260   .83 .05
0.470 0.0252   .96 .07
0.500 0.0258   .90 .05
0.540 0.0265   .97 .03
0.570 0.0270  1.00 .06
0.600 0.0285   .99 .03
0.635 0.0295   .95 .03
0.670 0.0245  1.09 .06
0.700 0.0255  1.08 .03
0.730 0.0265  1.08 .10
0.765 0.0275  1.09 .09
0.800 0.0285  1.03 .05
0.830 0.0295  1.00 .11
0.870 0.0240   .98 .13
0.900 0.0250  1.14 .11
0.930 0.0260  1.36 .10
0.970 0.0270  1.32 .16
