0.330 0.0300   .52 .14
0.355 0.0300   .77 .09
0.400 0.0245   .94 .04
0.430 0.0260   .97 .03
0.470 0.0252   .96 .03
0.500 0.0258   .98 .03
0.540 0.0265   .98 .05
0.570 0.0270  1.02 .03
0.600 0.0285   .98 .03
0.635 0.0295  1.01 .06
0.670 0.0245  1.05 .04
0.700 0.0255  1.04 .05
0.730 0.0265  1.00 .05
0.765 0.0275   .96 .03
0.800 0.0285   .96 .03
0.830 0.0295  1.06 .04
