0.330 0.0300   .86 .45
0.355 0.0300   .93 .20
0.400 0.0245   .72 .04
0.430 0.0260   .92 .04
0.470 0.0252   .92 .03
0.500 0.0258   .93 .03
0.540 0.0265   .96 .05
0.570 0.0270  1.00 .04
0.600 0.0285  1.01 .03
0.635 0.0295  1.10 .05
0.670 0.0245  1.11 .03
0.700 0.0255  1.12 .09
0.730 0.0265  1.13 .05
0.765 0.0275  1.29 .04
0.800 0.0285  1.19 .12
0.830 0.0295   .98 .06
