0.330 0.0300   .47 .03
0.355 0.0300   .65 .03
0.400 0.0245   .65 .03
0.430 0.0260   .74 .03
0.470 0.0252   .79 .03
0.500 0.0258   .84 .03
0.540 0.0265   .99 .03
0.570 0.0270  1.04 .03
0.600 0.0285   .99 .03
0.635 0.0295  1.10 .04
0.670 0.0245  1.11 .03
0.730 0.0265  1.17 .05
0.765 0.0275  1.20 .04
0.800 0.0285  1.18 .04
0.830 0.0295  1.06 .03
0.870 0.0240  1.04 .03
0.900 0.0250  1.05 .08
0.930 0.0260  1.06 .05
0.970 0.0270   .96 .03
1.000 0.0280   .88 .13
