0.330 0.0300   .67 .15
0.355 0.0300   .66 .09
0.400 0.0245   .84 .03
0.430 0.0260   .92 .03
0.470 0.0252   .87 .03
0.500 0.0258   .93 .04
0.540 0.0265   .99 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.05 .03
0.635 0.0295  1.12 .03
0.670 0.0245  1.10 .03
0.700 0.0255  1.14 .04
0.730 0.0265  1.21 .05
0.765 0.0275  1.17 .06
0.800 0.0285  1.21 .07
0.830 0.0295  1.24 .07
