0.330 0.0300   .73 .21
0.355 0.0300   .66 .18
0.400 0.0245   .81 .08
0.430 0.0260   .93 .05
0.470 0.0252   .84 .05
0.500 0.0258   .84 .03
0.540 0.0265   .88 .08
0.570 0.0270  1.13 .09
0.600 0.0285  1.03 .04
0.635 0.0295  1.00 .12
0.670 0.0245  1.04 .06
0.730 0.0265   .86 .14
0.765 0.0275  1.22 .11
0.800 0.0285  1.16 .09
0.830 0.0295   .93 .10
0.870 0.0240  1.20 .21
0.900 0.0250   .97 .15
0.930 0.0260  1.06 .25
