 0.8000	 0.9648	 0.0254
 0.8050	 0.9488	 0.0222
 0.8100	 0.9406	 0.0222
 0.8150	 0.9140	 0.0197
 0.8200	 0.9557	 0.0181
 0.8250	 0.9451	 0.0175
 0.8300	 0.9343	 0.0174
 0.8350	 0.9416	 0.0182
 0.8400	 0.9345	 0.0181
 0.8450	 0.9196	 0.0182
 0.8500	 0.8982	 0.0168
 0.8550	 0.8972	 0.0179
 0.8600	 0.9166	 0.0179
 0.8650	 0.9198	 0.0187
 0.8700	 0.8764	 0.0189
 0.8750	 0.8615	 0.0186
 0.8800	 0.8750	 0.0165
 0.8850	 0.8885	 0.0161
 0.8900	 0.8922	 0.0182
 0.8950	 0.8784	 0.0158
 0.9000	 0.8712	 0.0163
 0.9050	 0.8854	 0.0153
 0.9100	 0.8789	 0.0149
 0.9150	 0.8718	 0.0143
 0.9200	 0.8655	 0.0132
 0.9250	 0.8624	 0.0131
 0.9300	 0.8725	 0.0147
 0.9350	 0.8792	 0.0144
 0.9400	 0.8717	 0.0143
 0.9450	 0.8574	 0.0137
 0.9500	 0.8552	 0.0128
 0.9550	 0.8652	 0.0131
 0.9600	 0.8815	 0.0134
 0.9650	 0.8892	 0.0133
 0.9700	 0.8772	 0.0125
 0.9750	 0.8826	 0.0133
 0.9800	 0.8717	 0.0131
 0.9850	 0.8599	 0.0127
 0.9900	 0.8650	 0.0119
 0.9950	 0.8742	 0.0123
 1.0000	 0.9009	 0.0134
 1.0050	 0.8768	 0.0131
 1.0100	 0.8869	 0.0137
 1.0150	 0.8843	 0.0136
 1.0200	 0.8858	 0.0129
 1.0250	 0.9163	 0.0130
 1.0300	 0.9065	 0.0127
 1.0350	 0.8830	 0.0134
 1.0400	 0.8784	 0.0126
 1.0450	 0.8742	 0.0126
 1.0500	 0.8701	 0.0126
 1.0550	 0.8695	 0.0127
 1.0600	 0.8909	 0.0118
 1.0650	 0.8946	 0.0121
 1.0700	 0.9002	 0.0119
 1.0750	 0.8849	 0.0118
 1.0800	 0.8789	 0.0150
 1.0850	 0.9047	 0.0130
 1.0900	 0.9142	 0.0123
 1.0950	 0.9253	 0.0132
 1.1000	 0.9072	 0.0125
 1.1050	 0.9140	 0.0118
 1.1100	 0.9277	 0.0123
 1.1150	 0.9331	 0.0126
 1.1200	 0.9334	 0.0132
 1.1250	 0.9433	 0.0141
 1.1300	 0.9643	 0.0141
 1.1350	 0.9667	 0.0152
 1.1400	 0.9567	 0.0145
 1.1450	 0.9663	 0.0141
 1.1500	 0.9599	 0.0154
 1.1550	 0.9729	 0.0143
 1.1600	 0.9990	 0.0144
 1.1650	 0.9957	 0.0138
 1.1700	 1.0053	 0.0136
 1.1750	 0.9971	 0.0143
 1.1800	 0.9991	 0.0144
 1.1850	 0.9853	 0.0145
 1.1900	 0.9948	 0.0144
 1.1950	 0.9953	 0.0150
