0.8289 2.5  1.2180   162
0.8533 2.5  1.1679   167
0.8776 2.5  1.2599   166
0.9021 2.5  1.2761   199
0.9265 2.5  1.2402   200
0.9510 2.5  1.2475    62
0.9755 2.5  1.2385     6
1.0001 2.5  1.2153   259
1.0247 2.5  1.2538   113
1.0493 2.5  1.2643    87
1.0740 2.5  1.2647    92
1.0987 2.5  1.2853   183
1.1234 2.5  1.2660   262
1.1482 2.5  1.2923   223
1.1730 2.5  1.2753   334
1.1978 2.5  1.2850    90
1.2227 2.5  1.2912   191
1.2476 2.5  1.2981   334
1.2726 2.5  1.2945   398
1.2976 2.5  1.3443   363
1.3226 2.5  1.3008   356
1.3476 2.5  1.3216   151
1.3727 2.5  1.3231   210
1.3978 2.5  1.3526   195
1.4230 2.5 -0.9999 -9999
1.4482 2.5 -0.9999 -9999
1.4734 2.5  1.3733   729
1.4910 5.0 -0.9999 -9999
1.4987 2.5  1.3894   233
1.5240 2.5  1.3467   469
1.5490 2.5  1.4304   159
1.5520 5.0  1.3446     1
1.5747 2.5  1.3434   281
1.6001 2.5  1.4041   510
1.6150 5.0  1.3377   165
1.6750 5.0  1.3858   243
1.7350 5.0  1.3882   341
1.7950 5.0  1.4147   123
1.8530 5.0  1.3717    36
1.9130 5.0  1.3892   144
1.9700 5.0  1.3848   358
2.0280 5.0  1.4395   161
2.0840 5.0  1.4754   160
2.1400 5.0  1.4703   371
2.1960 5.0  1.4693   400
2.2520 5.0  1.4888   184
2.3060 5.0  1.5155   445
2.3610 5.0  1.4706   151
2.4140 5.0  1.5094    95
2.4660 5.0  1.6065   107
2.5190 5.0  1.4967   120
2.5700 5.0 -0.9999 -9999
