0.8289 2.5 -0.9999 -9999
0.8533 2.5  1.2191    33
0.8776 2.5  1.1576   607
0.9021 2.5  1.1793   636
0.9265 2.5  1.0628   461
0.9510 2.5  1.1752  1012
0.9755 2.5  1.1809   481
1.0001 2.5  1.1376   562
1.0247 2.5  1.0017   251
1.0493 2.5  1.0650   214
1.0740 2.5  1.1495   178
1.0987 2.5  1.1608   565
1.1234 2.5  1.0213   588
1.1482 2.5  1.1588   892
1.1730 2.5  1.1927   576
1.1978 2.5  1.2032   660
1.2227 2.5  1.2972  1521
1.2476 2.5  1.3374   808
1.2726 2.5  1.2715  1561
1.2976 2.5  1.4309  1105
1.3226 2.5  1.1545   488
1.3476 2.5  1.3693   692
1.3727 2.5  1.5240  1208
1.3978 2.5  1.2914  2073
1.4230 2.5  1.6844  2980
1.4482 2.5  2.6051  2753
1.4734 2.5  1.4070  4206
1.4910 5.0  1.4375  6950
1.4987 2.5  1.4332   930
1.5240 2.5  1.3497   959
1.5490 2.5  1.3179  1152
1.5520 5.0  1.3815   475
1.5747 2.5  1.5358  1586
1.6001 2.5  1.3966  2452
1.6150 5.0  1.3944  1358
1.6750 5.0  1.4028   296
1.7350 5.0  1.4484    79
1.7950 5.0  1.3757   243
1.8530 5.0  1.4716   588
1.9130 5.0  1.4155  1599
1.9700 5.0  1.3644  1518
2.0280 5.0  1.4033  1108
2.0840 5.0  1.3557   415
2.1400 5.0  1.3641   213
2.1960 5.0  1.4130   314
2.2520 5.0  1.4797   375
2.3060 5.0  1.3377    16
2.3610 5.0  1.3939   521
2.4140 5.0  1.4188   477
2.4660 5.0  1.4383   891
2.5190 5.0 -0.9999 -9999
2.5700 5.0 -0.9999 -9999
