0.8289 2.5  1.1767    18
0.8533 2.5  1.1695    13
0.8776 2.5  1.1589    36
0.9021 2.5  1.1483    44
0.9265 2.5  1.1384    10
0.9510 2.5  1.1346    15
0.9755 2.5  1.1485    31
1.0001 2.5  1.1734    24
1.0247 2.5  1.1958     5
1.0493 2.5  1.2135    36
1.0740 2.5  1.2284    58
1.0987 2.5  1.2428    12
1.1234 2.5  1.2601    13
1.1482 2.5  1.2713    34
1.1730 2.5  1.3058    11
1.1978 2.5  1.3176     6
1.2227 2.5  1.3242     7
1.2476 2.5  1.3340     1
1.2726 2.5  1.3459     3
1.2976 2.5  1.3537    10
1.3226 2.5  1.3772    21
1.3476 2.5  1.3800     5
1.3727 2.5  1.3820    35
1.3978 2.5 -0.9999 -9999
1.4230 2.5 -0.9999 -9999
1.4482 2.5 -0.9999 -9999
1.4734 2.5  1.4617     3
1.4910 5.0  1.4622 -9999
1.4987 2.5  1.4659    13
1.5240 2.5  1.4585    18
1.5490 2.5  1.4586     2
1.5520 5.0  1.4607 -9999
1.5747 2.5  1.4641    18
1.6001 2.5  1.4644    52
1.6150 5.0  1.4583 -9999
1.6750 5.0  1.4518 -9999
1.7350 5.0  1.4458 -9999
1.7950 5.0  1.4337 -9999
1.8530 5.0  1.4256 -9999
1.9130 5.0 -0.9999 -9999
1.9700 5.0 -0.9999 -9999
2.0280 5.0  1.4323 -9999
2.0840 5.0  1.4306 -9999
2.1400 5.0  1.4470 -9999
2.1960 5.0  1.4603 -9999
2.2520 5.0  1.4624 -9999
2.3060 5.0  1.4777 -9999
2.3610 5.0  1.4755 -9999
2.4140 5.0  1.4873 -9999
2.4660 5.0  1.5022 -9999
2.5190 5.0  1.5277 -9999
2.5700 5.0  1.5585 -9999
