0.8289 2.5  1.1394 -9999
0.8533 2.5  1.1264 -9999
0.8776 2.5  1.0975 -9999
0.9021 2.5  1.0849 -9999
0.9265 2.5  1.0840 -9999
0.9510 2.5  1.0751 -9999
0.9755 2.5  1.0977 -9999
1.0001 2.5  1.1336 -9999
1.0247 2.5  1.1466 -9999
1.0493 2.5  1.1465 -9999
1.0740 2.5  1.1595 -9999
1.0987 2.5  1.1750 -9999
1.1234 2.5  1.1779 -9999
1.1482 2.5  1.1967 -9999
1.1730 2.5  1.2269 -9999
1.1978 2.5  1.2364 -9999
1.2227 2.5  1.2447 -9999
1.2476 2.5  1.2607 -9999
1.2726 2.5  1.2680 -9999
1.2976 2.5  1.2883 -9999
1.3226 2.5  1.2718 -9999
1.3476 2.5  1.2828 -9999
1.3727 2.5 -0.9999 -9999
1.3978 2.5 -0.9999 -9999
1.4230 2.5 -0.9999 -9999
1.4482 2.5 -0.9999 -9999
1.4734 2.5  1.3167 -9999
1.4910 5.0 -0.9999 -9999
1.4987 2.5  1.3408 -9999
1.5240 2.5  1.3509 -9999
1.5490 2.5  1.3696 -9999
1.5520 5.0  1.3536 -9999
1.5747 2.5  1.3647 -9999
1.6001 2.5  1.3730 -9999
1.6150 5.0  1.3516 -9999
1.6750 5.0  1.3287 -9999
1.7350 5.0  1.3246 -9999
1.7950 5.0 -0.9999 -9999
1.8530 5.0 -0.9999 -9999
1.9130 5.0 -0.9999 -9999
1.9700 5.0 -0.9999 -9999
2.0280 5.0  1.3267 -9999
2.0840 5.0  1.3404 -9999
2.1400 5.0  1.3524 -9999
2.1960 5.0  1.3805 -9999
2.2520 5.0  1.3742 -9999
2.3060 5.0  1.3948 -9999
2.3610 5.0  1.3822 -9999
2.4140 5.0  1.4081 -9999
2.4660 5.0  1.3932 -9999
2.5190 5.0  1.3694 -9999
2.5700 5.0  1.4022 -9999
