 0.49770  0.710 -9.999
 0.49860  0.768 -9.999
 0.49950  0.795 -9.999
 0.50040  0.815 -9.999
 0.50130  0.751 -9.999
 0.50220  0.756 -9.999
 0.50310  0.797 -9.999
 0.50410  0.780 -9.999
 0.50500  0.725 -9.999
 0.50590  0.739 -9.999
 0.50680  0.769 -9.999
 0.50770  0.766 -9.999
 0.50860  0.780 -9.999
 0.50950  0.786 -9.999
 0.51040  0.801 -9.999
 0.51130  0.815 -9.999
 0.51230  0.838 -9.999
 0.51320  0.794 -9.999
 0.51410  0.828 -9.999
 0.51500  0.856 -9.999
 0.51590  0.804 -9.999
 0.51680  0.764 -9.999
 0.51770  0.788 -9.999
 0.51860  0.804 -9.999
 0.51950  0.831 -9.999
 0.52050  0.771 -9.999
 0.52140  0.808 -9.999
 0.52230  0.793 -9.999
 0.52320  0.808 -9.999
 0.52410  0.795 -9.999
 0.52500  0.807 -9.999
 0.52590  0.850 -9.999
 0.52680  0.835 -9.999
 0.52770  0.814 -9.999
 0.52870  0.814 -9.999
 0.52960  0.781 -9.999
 0.53050  0.806 -9.999
 0.53140  0.817 -9.999
 0.53230  0.811 -9.999
 0.53320  0.810 -9.999
 0.53410  0.814 -9.999
 0.53500  0.812 -9.999
 0.53600  0.807 -9.999
 0.53690  0.819 -9.999
 0.53780  0.838 -9.999
 0.53870  0.856 -9.999
 0.53960  0.848 -9.999
 0.54050  0.828 -9.999
 0.54140  0.847 -9.999
 0.54230  0.844 -9.999
 0.54320  0.822 -9.999
 0.54420  0.828 -9.999
 0.54510  0.837 -9.999
 0.54600  0.836 -9.999
 0.54690  0.839 -9.999
 0.54780  0.852 -9.999
 0.54870  0.842 -9.999
 0.54960  0.846 -9.999
 0.55050  0.859 -9.999
 0.55140  0.875 -9.999
 0.55240  0.871 -9.999
 0.55330  0.865 -9.999
 0.55420  0.862 -9.999
 0.55510  0.862 -9.999
 0.55600  0.859 -9.999
 0.55690  0.847 -9.999
 0.55780  0.859 -9.999
 0.55870  0.862 -9.999
 0.55960  0.861 -9.999
 0.56060  0.852 -9.999
 0.56150  0.867 -9.999
 0.56240  0.871 -9.999
 0.56330  0.867 -9.999
 0.56420  0.881 -9.999
 0.56510  0.890 -9.999
 0.56600  0.878 -9.999
 0.56690  0.863 -9.999
 0.56790  0.873 -9.999
 0.56880  0.871 -9.999
 0.56970  0.886 -9.999
 0.57060  0.865 -9.999
 0.57150  0.866 -9.999
 0.57240  0.860 -9.999
 0.57330  0.863 -9.999
 0.57420  0.876 -9.999
 0.57510  0.882 -9.999
 0.57610  0.876 -9.999
 0.57700  0.880 -9.999
 0.57790  0.886 -9.999
 0.57880  0.872 -9.999
 0.57970  0.874 -9.999
 0.58060  0.868 -9.999
 0.58150  0.868 -9.999
 0.58240  0.874 -9.999
 0.58330  0.880 -9.999
 0.58430  0.876 -9.999
 0.58520  0.863 -9.999
 0.58610  0.878 -9.999
 0.58700  0.886 -9.999
 0.58790  0.894 -9.999
 0.58880  0.886 -9.999
 0.58970  0.874 -9.999
 0.59060  0.872 -9.999
 0.59150  0.882 -9.999
 0.59250  0.891 -9.999
 0.59340  0.894 -9.999
 0.59430  0.895 -9.999
 0.59520  0.891 -9.999
 0.59610  0.884 -9.999
 0.59700  0.889 -9.999
 0.59790  0.890 -9.999
 0.59880  0.888 -9.999
 0.59970  0.903 -9.999
 0.60070  0.899 -9.999
 0.60160  0.895 -9.999
 0.60250  0.899 -9.999
 0.60340  0.893 -9.999
 0.60430  0.887 -9.999
 0.60520  0.890 -9.999
 0.60610  0.888 -9.999
 0.60700  0.889 -9.999
 0.60800  0.904 -9.999
 0.60890  0.908 -9.999
 0.60980  0.908 -9.999
 0.61070  0.911 -9.999
 0.61160  0.906 -9.999
 0.61250  0.901 -9.999
 0.61340  0.909 -9.999
 0.61430  0.912 -9.999
 0.61520  0.910 -9.999
 0.61620  0.915 -9.999
 0.61710  0.916 -9.999
 0.61800  0.909 -9.999
 0.61890  0.906 -9.999
 0.61980  0.910 -9.999
 0.62070  0.916 -9.999
 0.62160  0.918 -9.999
 0.62250  0.920 -9.999
 0.62340  0.925 -9.999
 0.62440  0.923 -9.999
 0.62530  0.926 -9.999
 0.62620  0.915 -9.999
 0.62710  0.918 -9.999
 0.62800  0.928 -9.999
 0.62890  0.931 -9.999
 0.62980  0.928 -9.999
 0.63070  0.931 -9.999
 0.63160  0.932 -9.999
 0.63260  0.922 -9.999
 0.63350  0.924 -9.999
 0.63440  0.928 -9.999
 0.63530  0.930 -9.999
 0.63620  0.939 -9.999
 0.63710  0.941 -9.999
 0.63800  0.936 -9.999
 0.63890  0.936 -9.999
 0.63980  0.941 -9.999
