 0.39777  0.920 -9.999
 0.39801  0.955 -9.999
 0.39825  0.884 -9.999
 0.39849  0.900 -9.999
 0.39873  0.891 -9.999
 0.39897  0.926 -9.999
 0.39921  0.946 -9.999
 0.39945  1.008 -9.999
 0.39969  0.986 -9.999
 0.39993  0.990 -9.999
 0.40017  1.001 -9.999
 0.40041  0.974 -9.999
 0.40065  0.999 -9.999
 0.40089  0.997 -9.999
 0.40113  0.965 -9.999
 0.40137  0.927 -9.999
 0.40161  0.913 -9.999
 0.40185  0.874 -9.999
 0.40209  0.923 -9.999
 0.40233  0.955 -9.999
 0.40257  0.991 -9.999
 0.40281  1.002 -9.999
 0.40305  1.021 -9.999
 0.40329  0.957 -9.999
 0.40353  0.957 -9.999
 0.40377  0.952 -9.999
 0.40401  0.933 -9.999
 0.40425  0.921 -9.999
 0.40449  0.944 -9.999
 0.40473  0.955 -9.999
 0.40497  0.976 -9.999
 0.40521  0.962 -9.999
 0.40545  0.962 -9.999
 0.40569  1.002 -9.999
 0.40593  0.969 -9.999
 0.40617  0.996 -9.999
 0.40641  0.994 -9.999
 0.40665  1.013 -9.999
 0.40689  1.013 -9.999
 0.40713  1.012 -9.999
 0.40737  1.020 -9.999
 0.40761  1.027 -9.999
 0.40785  1.042 -9.999
 0.40809  1.037 -9.999
 0.40833  0.979 -9.999
 0.40857  0.947 -9.999
 0.40881  0.930 -9.999
 0.40905  0.929 -9.999
 0.40929  0.929 -9.999
 0.40953  0.929 -9.999
 0.40977  1.012 -9.999
 0.41001  1.042 -9.999
 0.41025  1.004 -9.999
 0.41049  1.004 -9.999
 0.41073  0.985 -9.999
 0.41097  0.960 -9.999
 0.41121  0.945 -9.999
 0.41145  0.966 -9.999
 0.41169  0.969 -9.999
 0.41193  0.981 -9.999
 0.41217  1.013 -9.999
 0.41241  1.014 -9.999
 0.41265  0.987 -9.999
 0.41289  1.014 -9.999
 0.41313  1.037 -9.999
 0.41337  1.037 -9.999
 0.41361  1.050 -9.999
 0.41385  1.028 -9.999
 0.41409  1.028 -9.999
 0.41433  0.942 -9.999
 0.41457  0.942 -9.999
 0.41481  0.942 -9.999
 0.41505  0.957 -9.999
 0.41529  0.957 -9.999
 0.41553  0.953 -9.999
 0.41577  0.970 -9.999
 0.41601  0.968 -9.999
 0.41625  0.978 -9.999
 0.41649  0.980 -9.999
 0.41673  0.980 -9.999
 0.41697  1.007 -9.999
 0.41721  0.990 -9.999
 0.41745  0.985 -9.999
 0.41769  0.953 -9.999
 0.41793  0.950 -9.999
 0.41817  0.945 -9.999
 0.41841  0.910 -9.999
 0.41865  0.910 -9.999
 0.41889  0.899 -9.999
 0.41913  0.906 -9.999
 0.41937  0.934 -9.999
 0.41961  0.977 -9.999
 0.41985  1.006 -9.999
 0.42009  1.007 -9.999
 0.42033  1.018 -9.999
 0.42057  1.019 -9.999
 0.42081  1.049 -9.999
 0.42105  1.023 -9.999
 0.42129  1.023 -9.999
 0.42153  1.023 -9.999
 0.42177  0.993 -9.999
 0.42201  0.972 -9.999
 0.42225  0.972 -9.999
 0.42249  0.982 -9.999
 0.42273  0.982 -9.999
 0.42297  0.982 -9.999
 0.42321  0.992 -9.999
 0.42345  1.008 -9.999
 0.42369  1.007 -9.999
 0.42393  1.019 -9.999
 0.42417  1.006 -9.999
 0.42441  1.006 -9.999
 0.42465  1.006 -9.999
 0.42489  0.944 -9.999
 0.42513  0.944 -9.999
 0.42537  0.947 -9.999
 0.42561  0.958 -9.999
 0.42585  0.956 -9.999
 0.42609  0.943 -9.999
 0.42633  0.945 -9.999
 0.42657  0.945 -9.999
 0.42681  0.940 -9.999
 0.42705  0.972 -9.999
 0.42729  0.973 -9.999
 0.42753  0.950 -9.999
 0.42777  0.951 -9.999
 0.42801  0.950 -9.999
 0.42825  1.022 -9.999
 0.42849  1.023 -9.999
 0.42873  1.057 -9.999
 0.42897  1.003 -9.999
 0.42921  1.016 -9.999
 0.42945  0.967 -9.999
 0.42969  0.941 -9.999
 0.42993  0.986 -9.999
 0.43017  0.993 -9.999
 0.43041  0.967 -9.999
 0.43065  0.929 -9.999
 0.43089  0.929 -9.999
 0.43113  0.888 -9.999
 0.43137  0.836 -9.999
 0.43161  0.876 -9.999
 0.43185  0.902 -9.999
 0.43209  0.922 -9.999
 0.43233  0.922 -9.999
 0.43257  0.917 -9.999
 0.43281  0.917 -9.999
 0.43305  0.911 -9.999
 0.43329  0.896 -9.999
 0.43353  0.896 -9.999
 0.43377  0.921 -9.999
 0.43401  0.992 -9.999
 0.43425  0.967 -9.999
 0.43449  0.967 -9.999
 0.43473  0.984 -9.999
 0.43497  0.934 -9.999
 0.43521  0.971 -9.999
 0.43545  0.989 -9.999
 0.43569  0.982 -9.999
 0.43593  1.024 -9.999
 0.43617  0.988 -9.999
 0.43641  0.957 -9.999
 0.43665  0.957 -9.999
 0.43689  0.945 -9.999
 0.43713  0.961 -9.999
 0.43736  0.998 -9.999
 0.43760  1.013 -9.999
 0.43784  0.990 -9.999
 0.43808  0.998 -9.999
 0.43832  1.049 -9.999
 0.43856  1.011 -9.999
 0.43880  1.011 -9.999
 0.43904  1.011 -9.999
 0.43928  1.069 -9.999
 0.43952  1.061 -9.999
 0.43976  1.034 -9.999
 0.44000  1.025 -9.999
 0.44024  1.025 -9.999
 0.44048  1.002 -9.999
 0.44072  1.002 -9.999
 0.44096  0.999 -9.999
 0.44120  0.978 -9.999
 0.44144  0.993 -9.999
 0.44168  1.013 -9.999
 0.44192  1.035 -9.999
 0.44216  1.041 -9.999
 0.44240  1.041 -9.999
 0.44264  1.041 -9.999
 0.44288  1.033 -9.999
 0.44312  1.035 -9.999
 0.44336  1.049 -9.999
 0.44360  1.050 -9.999
 0.44384  1.038 -9.999
 0.44408  1.020 -9.999
 0.44432  1.022 -9.999
 0.44456  1.017 -9.999
 0.44480  0.991 -9.999
 0.44504  0.996 -9.999
 0.44528  1.004 -9.999
 0.44552  0.991 -9.999
 0.44576  1.032 -9.999
 0.44600  1.022 -9.999
 0.44624  1.009 -9.999
 0.44648  1.025 -9.999
 0.44672  1.002 -9.999
 0.44696  0.970 -9.999
 0.44720  0.963 -9.999
 0.44744  1.006 -9.999
 0.44768  1.006 -9.999
 0.44792  1.006 -9.999
 0.44816  0.983 -9.999
 0.44840  0.984 -9.999
 0.44864  0.988 -9.999
 0.44888  1.004 -9.999
 0.44912  1.020 -9.999
 0.44936  1.020 -9.999
 0.44960  0.992 -9.999
 0.44984  0.981 -9.999
 0.45008  0.975 -9.999
 0.45032  0.955 -9.999
 0.45056  0.964 -9.999
 0.45080  0.971 -9.999
 0.45104  0.988 -9.999
 0.45128  1.009 -9.999
 0.45152  1.026 -9.999
 0.45176  1.025 -9.999
 0.45200  1.011 -9.999
 0.45224  0.991 -9.999
 0.45248  0.933 -9.999
 0.45272  0.958 -9.999
 0.45296  0.983 -9.999
 0.45320  0.963 -9.999
 0.45344  0.963 -9.999
 0.45368  0.955 -9.999
 0.45392  0.993 -9.999
 0.45416  1.015 -9.999
 0.45440  1.015 -9.999
 0.45464  1.025 -9.999
 0.45488  1.025 -9.999
 0.45512  1.035 -9.999
 0.45536  1.023 -9.999
 0.45560  1.023 -9.999
 0.45584  1.011 -9.999
 0.45608  1.022 -9.999
 0.45632  1.020 -9.999
 0.45656  1.015 -9.999
 0.45680  0.991 -9.999
 0.45704  0.987 -9.999
 0.45728  0.982 -9.999
 0.45752  0.995 -9.999
 0.45776  0.995 -9.999
 0.45800  1.016 -9.999
 0.45824  1.006 -9.999
 0.45848  0.998 -9.999
 0.45872  0.998 -9.999
 0.45896  0.998 -9.999
 0.45920  0.990 -9.999
 0.45944  0.990 -9.999
 0.45968  1.001 -9.999
 0.45992  1.001 -9.999
 0.46016  0.995 -9.999
 0.46040  0.995 -9.999
 0.46064  0.991 -9.999
 0.46088  1.010 -9.999
 0.46112  1.055 -9.999
 0.46136  1.051 -9.999
 0.46160  1.043 -9.999
 0.46184  1.042 -9.999
 0.46208  1.044 -9.999
 0.46232  1.010 -9.999
 0.46256  0.992 -9.999
 0.46280  0.998 -9.999
 0.46304  1.007 -9.999
 0.46328  0.991 -9.999
 0.46352  0.994 -9.999
 0.46376  1.042 -9.999
 0.46400  1.056 -9.999
 0.46424  1.019 -9.999
 0.46448  0.991 -9.999
