 0.54600  0.971 -9.999
 0.54670  0.975 -9.999
 0.54740  0.975 -9.999
 0.54810  0.988 -9.999
 0.54880  0.967 -9.999
 0.54950  0.978 -9.999
 0.55020  0.979 -9.999
 0.55090  0.959 -9.999
 0.55160  0.980 -9.999
 0.55230  0.970 -9.999
 0.55300  0.967 -9.999
 0.55370  0.974 -9.999
 0.55440  0.979 -9.999
 0.55510  0.973 -9.999
 0.55580  0.974 -9.999
 0.55650  0.994 -9.999
 0.55720  0.980 -9.999
 0.55790  1.008 -9.999
 0.55860  1.003 -9.999
 0.55930  0.987 -9.999
 0.56000  0.977 -9.999
 0.56070  0.974 -9.999
 0.56140  0.980 -9.999
 0.56210  0.990 -9.999
 0.56280  0.983 -9.999
 0.56350  0.968 -9.999
 0.56420  0.979 -9.999
 0.56490  0.986 -9.999
 0.56560  0.983 -9.999
 0.56630  0.983 -9.999
 0.56700  0.982 -9.999
 0.56770  0.976 -9.999
 0.56840  0.980 -9.999
 0.56910  0.974 -9.999
 0.56980  0.987 -9.999
 0.57050  0.997 -9.999
 0.57120  0.982 -9.999
 0.57190  0.983 -9.999
 0.57260  0.974 -9.999
 0.57330  0.964 -9.999
 0.57400  0.976 -9.999
 0.57470  0.990 -9.999
 0.57540  0.982 -9.999
 0.57610  0.977 -9.999
 0.57680  0.988 -9.999
 0.57750  0.972 -9.999
 0.57820  0.973 -9.999
 0.57890  0.974 -9.999
 0.57960  0.978 -9.999
 0.58030  0.974 -9.999
 0.58100  0.982 -9.999
 0.58170  0.975 -9.999
 0.58240  0.969 -9.999
 0.58310  0.970 -9.999
 0.58380  0.974 -9.999
 0.58450  0.969 -9.999
 0.58520  0.992 -9.999
 0.58590  0.983 -9.999
 0.58660  0.977 -9.999
 0.58730  0.981 -9.999
 0.58800  0.978 -9.999
 0.58870  0.992 -9.999
 0.58940  0.994 -9.999
 0.59010  0.981 -9.999
 0.59080  0.978 -9.999
 0.59150  0.969 -9.999
 0.59220  0.960 -9.999
 0.59290  0.961 -9.999
 0.59360  0.977 -9.999
 0.59430  0.969 -9.999
 0.59500  0.958 -9.999
 0.59570  0.970 -9.999
 0.59640  0.976 -9.999
 0.59710  0.979 -9.999
 0.59780  0.983 -9.999
 0.59850  0.974 -9.999
 0.59920  0.978 -9.999
 0.59990  0.987 -9.999
 0.60060  0.986 -9.999
 0.60130  0.978 -9.999
 0.60200  0.968 -9.999
 0.60270  0.984 -9.999
 0.60340  0.977 -9.999
 0.60410  0.971 -9.999
 0.60480  0.983 -9.999
 0.60550  1.000 -9.999
 0.60620  0.980 -9.999
 0.60690  0.977 -9.999
 0.60760  0.987 -9.999
 0.60830  0.986 -9.999
 0.60900  0.981 -9.999
 0.60970  0.978 -9.999
 0.61040  0.981 -9.999
 0.61110  0.971 -9.999
 0.61180  0.978 -9.999
 0.61250  0.989 -9.999
 0.61320  0.983 -9.999
 0.61390  0.998 -9.999
 0.61460  0.988 -9.999
 0.61530  0.981 -9.999
 0.61600  0.969 -9.999
 0.61670  0.995 -9.999
 0.61740  0.977 -9.999
 0.61810  0.979 -9.999
 0.61880  0.980 -9.999
 0.61950  0.978 -9.999
 0.62020  0.979 -9.999
 0.62090  0.978 -9.999
 0.62160  0.979 -9.999
 0.62230  0.977 -9.999
 0.62300  0.968 -9.999
 0.62370  0.998 -9.999
 0.62440  0.977 -9.999
 0.62510  0.973 -9.999
 0.62580  0.982 -9.999
 0.62650  0.977 -9.999
 0.62720  0.980 -9.999
 0.62790  0.973 -9.999
 0.62860  0.982 -9.999
 0.62930  0.983 -9.999
 0.63000  0.984 -9.999
 0.63070  0.995 -9.999
 0.63140  0.988 -9.999
 0.63210  0.974 -9.999
 0.63280  0.980 -9.999
 0.63350  0.989 -9.999
 0.63420  0.980 -9.999
 0.63490  0.982 -9.999
 0.63560  0.983 -9.999
 0.63630  0.986 -9.999
 0.63700  0.995 -9.999
 0.63770  0.981 -9.999
 0.63840  0.976 -9.999
 0.63910  0.991 -9.999
 0.63980  0.987 -9.999
 0.64050  0.985 -9.999
 0.64120  0.985 -9.999
 0.64190  0.983 -9.999
 0.64260  0.979 -9.999
 0.64330  0.972 -9.999
 0.64400  0.983 -9.999
 0.64470  0.979 -9.999
 0.64540  0.981 -9.999
 0.64610  0.975 -9.999
 0.64680  0.985 -9.999
 0.64750  0.983 -9.999
 0.64820  0.983 -9.999
 0.64890  0.992 -9.999
 0.64960  0.973 -9.999
 0.65030  0.989 -9.999
 0.65100  0.987 -9.999
 0.65170  0.985 -9.999
 0.65240  0.985 -9.999
 0.65310  0.984 -9.999
 0.65380  0.980 -9.999
 0.65450  0.979 -9.999
 0.65520  0.990 -9.999
 0.65590  0.990 -9.999
 0.65660  0.980 -9.999
 0.65730  0.980 -9.999
 0.65800  0.998 -9.999
 0.65870  0.982 -9.999
 0.65940  0.995 -9.999
 0.66010  0.992 -9.999
 0.66080  0.990 -9.999
 0.66150  0.978 -9.999
 0.66220  0.984 -9.999
 0.66290  0.976 -9.999
 0.66360  0.994 -9.999
 0.66430  0.996 -9.999
 0.66500  0.994 -9.999
 0.66570  0.998 -9.999
 0.66640  0.986 -9.999
 0.66710  0.980 -9.999
 0.66780  0.986 -9.999
 0.66850  0.984 -9.999
 0.66920  0.985 -9.999
 0.66990  0.975 -9.999
 0.67060  1.005 -9.999
 0.67130  1.009 -9.999
