 0.46113  1.041 -9.999
 0.46222  0.955 -9.999
 0.46331  0.927 -9.999
 0.46440  0.971 -9.999
 0.46549  0.957 -9.999
 0.46659  0.971 -9.999
 0.46768  0.958 -9.999
 0.46877  1.020 -9.999
 0.46986  0.945 -9.999
 0.47095  0.935 -9.999
 0.47204  0.977 -9.999
 0.47313  0.984 -9.999
 0.47422  0.962 -9.999
 0.47531  0.957 -9.999
 0.47640  0.965 -9.999
 0.47749  0.987 -9.999
 0.47858  1.004 -9.999
 0.47967  0.965 -9.999
 0.48076  0.974 -9.999
 0.48186  0.984 -9.999
 0.48295  0.975 -9.999
 0.48404  0.938 -9.999
 0.48513  0.962 -9.999
 0.48622  0.952 -9.999
 0.48731  0.944 -9.999
 0.48840  1.023 -9.999
 0.48949  0.966 -9.999
 0.49058  0.965 -9.999
 0.49167  0.976 -9.999
 0.49276  0.968 -9.999
 0.49385  0.994 -9.999
 0.49494  0.972 -9.999
 0.49603  0.956 -9.999
 0.49713  0.969 -9.999
 0.49822  0.967 -9.999
 0.49931  0.974 -9.999
 0.50040  0.968 -9.999
 0.50149  0.974 -9.999
 0.50258  0.974 -9.999
 0.50367  0.972 -9.999
 0.50476  0.967 -9.999
 0.50585  0.983 -9.999
 0.50694  0.968 -9.999
 0.50803  0.959 -9.999
 0.50912  0.955 -9.999
 0.51021  0.969 -9.999
 0.51130  0.957 -9.999
 0.51240  0.933 -9.999
 0.51349  0.971 -9.999
 0.51458  0.972 -9.999
 0.51567  0.979 -9.999
 0.51676  0.994 -9.999
 0.51785  1.015 -9.999
 0.51894  0.991 -9.999
 0.52003  0.996 -9.999
 0.52112  0.988 -9.999
 0.52221  0.972 -9.999
 0.52330  0.984 -9.999
 0.52439  0.990 -9.999
 0.52548  0.990 -9.999
 0.52658  1.011 -9.999
 0.52767  1.006 -9.999
 0.52876  0.979 -9.999
 0.52985  0.980 -9.999
 0.53094  0.958 -9.999
 0.53203  0.967 -9.999
 0.53312  0.997 -9.999
 0.53421  0.977 -9.999
 0.53530  0.958 -9.999
 0.53639  0.974 -9.999
 0.53748  0.977 -9.999
 0.53857  0.968 -9.999
 0.53966  0.977 -9.999
 0.54075  0.987 -9.999
 0.54185  0.977 -9.999
 0.54294  0.980 -9.999
 0.54403  0.973 -9.999
 0.54512  0.970 -9.999
 0.54621  0.975 -9.999
 0.54730  0.974 -9.999
 0.54839  0.970 -9.999
 0.54948  0.959 -9.999
 0.55057  0.965 -9.999
 0.55166  0.976 -9.999
 0.55275  0.992 -9.999
 0.55384  0.970 -9.999
 0.55493  0.955 -9.999
 0.55602  0.968 -9.999
 0.55712  0.975 -9.999
 0.55821  0.971 -9.999
 0.55930  0.986 -9.999
 0.56039  0.982 -9.999
 0.56148  0.984 -9.999
 0.56257  0.968 -9.999
 0.56366  0.978 -9.999
 0.56475  0.972 -9.999
 0.56584  0.969 -9.999
 0.56693  0.974 -9.999
 0.56802  0.968 -9.999
 0.56911  0.970 -9.999
 0.57020  0.991 -9.999
 0.57129  0.985 -9.999
 0.57239  0.972 -9.999
 0.57348  0.966 -9.999
 0.57457  0.973 -9.999
 0.57566  0.977 -9.999
 0.57675  0.972 -9.999
 0.57784  0.976 -9.999
 0.57893  0.975 -9.999
 0.58002  0.978 -9.999
 0.58111  0.974 -9.999
 0.58220  0.967 -9.999
 0.58329  0.971 -9.999
 0.58438  0.968 -9.999
 0.58547  0.978 -9.999
 0.58656  0.967 -9.999
 0.58766  0.959 -9.999
 0.58875  0.974 -9.999
 0.58984  0.991 -9.999
 0.59093  0.980 -9.999
 0.59202  0.979 -9.999
 0.59311  0.968 -9.999
 0.59420  0.973 -9.999
 0.59529  0.974 -9.999
 0.59638  0.963 -9.999
 0.59747  0.964 -9.999
 0.59856  0.973 -9.999
 0.59965  0.970 -9.999
 0.60074  0.971 -9.999
 0.60183  0.979 -9.999
 0.60293  0.982 -9.999
 0.60402  0.977 -9.999
 0.60511  0.969 -9.999
 0.60620  0.964 -9.999
 0.60729  0.979 -9.999
 0.60838  0.976 -9.999
 0.60947  0.971 -9.999
 0.61056  0.967 -9.999
 0.61165  0.981 -9.999
 0.61274  0.973 -9.999
 0.61383  0.973 -9.999
 0.61492  0.967 -9.999
 0.61601  0.976 -9.999
 0.61711  0.993 -9.999
 0.61820  0.983 -9.999
 0.61929  0.977 -9.999
 0.62038  0.975 -9.999
 0.62147  0.979 -9.999
 0.62256  0.976 -9.999
 0.62365  0.965 -9.999
 0.62474  0.980 -9.999
 0.62583  0.987 -9.999
 0.62692  0.988 -9.999
 0.62801  0.977 -9.999
 0.62910  0.972 -9.999
 0.63019  0.983 -9.999
 0.63128  0.985 -9.999
 0.63238  0.986 -9.999
 0.63347  0.979 -9.999
 0.63456  0.989 -9.999
 0.63565  0.986 -9.999
 0.63674  0.983 -9.999
 0.63783  0.979 -9.999
 0.63892  0.982 -9.999
 0.64001  0.981 -9.999
 0.64110  0.983 -9.999
 0.64219  0.978 -9.999
 0.64328  0.982 -9.999
 0.64437  0.988 -9.999
 0.64546  0.983 -9.999
 0.64655  0.983 -9.999
 0.64765  0.985 -9.999
 0.64874  0.979 -9.999
 0.64983  0.990 -9.999
 0.65092  0.989 -9.999
 0.65201  0.981 -9.999
 0.65310  0.988 -9.999
 0.65419  0.976 -9.999
 0.65528  0.944 -9.999
 0.65637  0.987 -9.999
 0.65746  1.018 -9.999
 0.65855  0.993 -9.999
 0.65964  0.991 -9.999
 0.66073  0.990 -9.999
 0.66182  0.975 -9.999
 0.66292  0.977 -9.999
 0.66401  0.995 -9.999
 0.66510  0.992 -9.999
 0.66619  0.986 -9.999
 0.66728  0.986 -9.999
 0.66837  0.985 -9.999
 0.66946  0.987 -9.999
 0.67055  0.992 -9.999
 0.67164  0.989 -9.999
 0.67273  0.998 -9.999
 0.67382  0.994 -9.999
