 0.31245  0.658 -9.999
 0.31360  0.723 -9.999
 0.31475  0.805 -9.999
 0.31590  0.785 -9.999
 0.31705  0.913 -9.999
 0.31820  0.760 -9.999
 0.31935  0.679 -9.999
 0.32050  0.846 -9.999
 0.32165  0.677 -9.999
 0.32280  0.779 -9.999
 0.32395  0.819 -9.999
 0.32510  0.732 -9.999
 0.32625  0.786 -9.999
 0.32740  0.781 -9.999
 0.32855  0.795 -9.999
 0.32970  0.802 -9.999
 0.33085  0.750 -9.999
 0.33200  0.778 -9.999
 0.33315  0.775 -9.999
 0.33430  0.766 -9.999
 0.33545  0.745 -9.999
 0.33660  0.827 -9.999
 0.33775  0.771 -9.999
 0.33890  0.797 -9.999
 0.34005  0.774 -9.999
 0.34120  0.778 -9.999
 0.34235  0.816 -9.999
 0.34350  0.850 -9.999
 0.34465  0.848 -9.999
 0.34580  0.786 -9.999
 0.34695  0.791 -9.999
 0.34810  0.775 -9.999
 0.34925  0.773 -9.999
 0.35040  0.833 -9.999
 0.35155  0.825 -9.999
 0.35270  0.817 -9.999
 0.35385  0.825 -9.999
 0.35500  0.816 -9.999
 0.35615  0.839 -9.999
 0.35730  0.847 -9.999
 0.35845  0.823 -9.999
 0.35960  0.842 -9.999
 0.36075  0.833 -9.999
 0.36190  0.836 -9.999
 0.36305  0.818 -9.999
 0.36420  0.833 -9.999
 0.36535  0.847 -9.999
 0.36650  0.840 -9.999
 0.36765  0.836 -9.999
 0.36880  0.849 -9.999
 0.36995  0.881 -9.999
 0.37110  0.858 -9.999
 0.37225  0.879 -9.999
 0.37340  0.852 -9.999
 0.37455  0.860 -9.999
 0.37570  0.841 -9.999
 0.37685  0.851 -9.999
 0.37800  0.883 -9.999
 0.37915  0.875 -9.999
 0.38030  0.866 -9.999
 0.38145  0.894 -9.999
 0.38260  0.884 -9.999
 0.38375  0.854 -9.999
 0.38490  0.859 -9.999
 0.38605  0.832 -9.999
 0.38720  0.866 -9.999
 0.38835  0.872 -9.999
 0.38950  0.896 -9.999
 0.39065  0.922 -9.999
 0.39180  0.932 -9.999
 0.39295  0.927 -9.999
 0.39410  0.907 -9.999
 0.39525  0.886 -9.999
 0.39640  0.889 -9.999
 0.39755  0.886 -9.999
 0.39870  0.887 -9.999
 0.39985  0.898 -9.999
 0.40100  0.901 -9.999
 0.40215  0.897 -9.999
 0.40330  0.919 -9.999
 0.40445  0.907 -9.999
 0.40560  0.917 -9.999
 0.40675  0.913 -9.999
 0.40790  0.906 -9.999
 0.40905  0.896 -9.999
 0.41020  0.895 -9.999
 0.41135  0.889 -9.999
 0.41250  0.901 -9.999
 0.41365  0.920 -9.999
 0.41480  0.892 -9.999
 0.41595  0.893 -9.999
 0.41710  0.899 -9.999
 0.41825  0.890 -9.999
 0.41940  0.903 -9.999
 0.42055  0.899 -9.999
 0.42170  0.901 -9.999
 0.42285  0.899 -9.999
 0.42400  0.913 -9.999
 0.42515  0.896 -9.999
 0.42630  0.902 -9.999
 0.42745  0.896 -9.999
 0.42860  0.885 -9.999
 0.42975  0.898 -9.999
 0.43090  0.899 -9.999
 0.43205  0.900 -9.999
 0.43320  0.902 -9.999
 0.43435  0.900 -9.999
 0.43550  0.904 -9.999
 0.43665  0.899 -9.999
 0.43780  0.913 -9.999
 0.43895  0.909 -9.999
 0.44010  0.920 -9.999
 0.44125  0.927 -9.999
 0.44240  0.925 -9.999
 0.44355  0.930 -9.999
 0.44470  0.934 -9.999
 0.44585  0.923 -9.999
