0.6862,0.613639282,0.00218431
0.687683,0.705550306,0.00208159
0.689165,0.59330569,0.00204457
0.690648,0.616935421,0.00195621
0.692131,0.660698878,0.00190508
0.693616,0.741572845,0.00184096
0.695101,0.692110015,0.0017876
0.696588,0.679363946,0.00174123
0.698075,0.641365906,0.00168251
0.699565,0.683134039,0.00167226
0.701056,0.609114097,0.00161078
0.70255,0.656412872,0.00158925
0.704046,0.647692781,0.00155037
0.705544,0.681881798,0.00155363
0.707044,0.649266778,0.00151113
0.708547,0.711649356,0.00147908
0.710054,0.628297272,0.00147527
0.711563,0.735192966,0.0014412
0.713076,0.677270707,0.00145228
0.714592,0.687030536,0.00140662
0.716111,0.669510084,0.00139366
0.717635,0.657049805,0.00137722
0.719162,0.683671044,0.00135209
0.720693,0.658223923,0.00136654
0.722228,0.699095283,0.00130977
0.723768,0.702289223,0.00131211
0.725313,0.714314781,0.00128283
0.726861,0.64063219,0.00126929
0.728415,0.676812051,0.00124634
0.729974,0.697996808,0.00122965
0.731537,0.655028648,0.00122596
0.733106,0.71190626,0.00123265
0.73468,0.640305765,0.00120227
0.736259,0.684857,0.00119334
0.737844,0.699212805,0.00120508
0.739435,0.69414369,0.0011784
0.741031,0.667020754,0.00116704
0.742633,0.684698528,0.00113953
0.744241,0.684706446,0.00114193
0.745855,0.690848576,0.00113579
0.747476,0.702712393,0.00112131
0.749102,0.728152079,0.00111106
0.750735,0.694293433,0.00110729
0.752375,0.689675828,0.00111946
0.754021,0.708186086,0.00113188
0.755674,0.713167909,0.00115361
0.757333,0.686387317,0.00118065
0.758999,0.705751491,0.00115044
0.760673,0.666062698,0.00118328
0.762353,0.681711769,0.00114716
0.76404,0.702843055,0.00114013
0.765734,0.693753339,0.00112685
0.767436,0.722647541,0.00112168
0.769145,0.716224047,0.00111909
0.770861,0.708194896,0.00107502
0.772585,0.715170911,0.00104716
0.774316,0.734923369,0.00105003
0.776055,0.714670617,0.00100662
0.777801,0.699273923,0.00101087
0.779555,0.718869587,0.000993475
0.781317,0.678417641,0.000999567
0.783087,0.714506609,0.000988485
0.784864,0.70743942,0.000997068
0.78665,0.743190174,0.000985892
0.788443,0.655049707,0.000987896
0.790244,0.72454864,0.000989133
0.792053,0.715621453,0.00097707
0.793871,0.719568099,0.000968942
0.795696,0.738365661,0.000995722
0.79753,0.73960565,0.000962307
0.799372,0.731120825,0.00096288
0.801222,0.761020057,0.00097429
0.80308,0.723750284,0.000963045
0.804947,0.718218426,0.000962078
0.806822,0.714269757,0.000963359
0.808705,0.718811718,0.000966925
0.810597,0.720052817,0.000966149
0.812497,0.712935548,0.00096147
0.814405,0.727343596,0.000968138
0.816322,0.742625763,0.000985428
0.818247,0.731531387,0.00100546
0.820181,0.724303821,0.000956878
0.822123,0.720648842,0.000962523
0.824074,0.724537016,0.00096024
0.826034,0.743118051,0.000958236
0.828001,0.728363903,0.000956679
0.829978,0.726282115,0.000953346
0.831963,0.765544519,0.000959773
0.833956,0.753465878,0.000946972
