 0.8300	 0.8590	 0.0210
 0.8350	 0.8751	 0.0218
 0.8400	 0.8657	 0.0209
 0.8450	 0.8465	 0.0220
 0.8500	 0.8423	 0.0209
 0.8550	 0.8268	 0.0217
 0.8600	 0.8196	 0.0223
 0.8650	 0.8127	 0.0200
 0.8700	 0.8051	 0.0232
 0.8750	 0.8131	 0.0242
 0.8800	 0.8079	 0.0232
 0.8850	 0.8116	 0.0237
 0.8900	 0.8126	 0.0204
 0.8950	 0.8041	 0.0204
 0.9000	 0.7982	 0.0202
 0.9050	 0.7878	 0.0187
 0.9100	 0.7857	 0.0172
 0.9150	 0.7796	 0.0172
 0.9200	 0.7762	 0.0172
 0.9250	 0.7739	 0.0178
 0.9300	 0.7724	 0.0168
 0.9350	 0.7724	 0.0184
 0.9400	 0.7697	 0.0173
 0.9450	 0.7694	 0.0196
 0.9500	 0.7678	 0.0174
 0.9550	 0.7638	 0.0166
 0.9600	 0.7743	 0.0170
 0.9650	 0.7710	 0.0170
 0.9700	 0.7660	 0.0157
 0.9750	 0.7715	 0.0161
 0.9800	 0.7713	 0.0158
 0.9850	 0.7681	 0.0153
 0.9900	 0.7815	 0.0173
 0.9950	 0.7852	 0.0156
 1.0000	 0.7938	 0.0175
 1.0050	 0.8098	 0.0163
 1.0100	 0.7955	 0.0173
 1.0150	 0.7980	 0.0190
 1.0200	 0.8101	 0.0176
 1.0250	 0.8241	 0.0178
 1.0300	 0.8285	 0.0168
 1.0350	 0.8235	 0.0173
 1.0400	 0.8355	 0.0188
 1.0450	 0.8401	 0.0178
 1.0500	 0.8438	 0.0165
 1.0550	 0.8581	 0.0155
 1.0600	 0.8567	 0.0153
 1.0650	 0.8553	 0.0170
 1.0700	 0.8543	 0.0168
 1.0750	 0.8554	 0.0171
 1.0800	 0.8728	 0.0178
 1.0850	 0.8740	 0.0178
 1.0900	 0.8604	 0.0165
 1.0950	 0.8723	 0.0165
 1.1000	 0.8972	 0.0174
 1.1050	 0.9120	 0.0172
 1.1100	 0.9126	 0.0186
 1.1150	 0.9040	 0.0188
 1.1200	 0.9175	 0.0183
 1.1250	 0.9311	 0.0198
 1.1300	 0.9341	 0.0213
 1.1350	 0.9325	 0.0197
 1.1400	 0.9487	 0.0224
 1.1450	 0.9350	 0.0209
 1.1500	 0.9567	 0.0241
 1.1550	 0.9656	 0.0221
 1.1600	 0.9363	 0.0225
 1.1650	 0.9543	 0.0209
 1.1700	 0.9671	 0.0207
 1.1750	 0.9789	 0.0211
 1.1800	 0.9652	 0.0203
 1.1850	 0.9693	 0.0211
 1.1900	 0.9741	 0.0232
 1.1950	 0.9697	 0.0219
 1.2000	 0.9982	 0.0231
 1.2050	 0.9947	 0.0221
 1.2100	 0.9973	 0.0206
 1.2150	 1.0225	 0.0207
 1.2200	 0.9976	 0.0195
 1.2250	 0.9998	 0.0201
 1.2300	 1.0272	 0.0199
 1.2350	 1.0307	 0.0211
 1.2400	 1.0337	 0.0195
 1.2450	 1.0371	 0.0212
 1.2500	 1.0355	 0.0194
 1.2550	 1.0114	 0.0216
 1.2650	 1.0159	 0.0199
 1.2700	 1.0377	 0.0203
 1.2750	 1.0475	 0.0226
 1.2800	 1.0341	 0.0197
 1.2950	 1.0733	 0.0214
 1.3000	 1.0899	 0.0211
 1.3050	 1.0955	 0.0216
 1.3100	 1.1060	 0.0225
 1.3150	 1.0853	 0.0205
 1.3200	 1.0713	 0.0197
 1.3250	 1.0815	 0.0199
 1.3300	 1.0983	 0.0227
 1.3350	 1.1217	 0.0210
 1.3400	 1.1313	 0.0233
 1.3450	 1.1408	 0.0294
 1.3700	 1.1106	 0.0574
 1.3750	 1.1949	 0.0505
 1.3900	 1.2078	 0.0422
 1.3950	 1.1570	 0.0420
 1.4000	 1.1682	 0.0387
 1.4200	 1.2299	 0.0307
 1.4250	 1.2092	 0.0352
 1.4300	 1.1921	 0.0305
 1.4350	 1.1870	 0.0289
 1.4400	 1.2008	 0.0293
 1.4450	 1.1906	 0.0278
 1.4500	 1.2261	 0.0286
 1.4600	 1.2341	 0.0290
 1.4650	 1.1969	 0.0266
 1.4700	 1.2037	 0.0267
 1.4750	 1.1958	 0.0306
 1.4800	 1.2408	 0.0300
 1.4850	 1.2372	 0.0247
 1.4900	 1.2053	 0.0236
 1.4950	 1.2501	 0.0247
 1.5000	 1.2526	 0.0255
 1.5050	 1.2589	 0.0253
 1.5150	 1.2555	 0.0240
 1.5200	 1.2127	 0.0247
 1.5250	 1.2251	 0.0246
 1.5300	 1.2055	 0.0250
 1.5350	 1.1988	 0.0261
 1.5400	 1.2130	 0.0243
 1.5450	 1.2490	 0.0256
 1.5500	 1.2402	 0.0242
 1.5550	 1.2324	 0.0265
 1.5600	 1.2118	 0.0258
 1.5650	 1.2112	 0.0276
 1.5700	 1.2198	 0.0269
 1.5750	 1.2366	 0.0273
 1.5800	 1.2477	 0.0266
 1.5850	 1.2372	 0.0246
 1.5900	 1.2128	 0.0261
 1.5950	 1.2226	 0.0275
 1.6000	 1.2157	 0.0257
 1.6050	 1.2037	 0.0252
 1.6100	 1.1921	 0.0260
 1.6150	 1.1914	 0.0253
 1.6200	 1.1811	 0.0232
 1.6250	 1.1580	 0.0259
 1.6300	 1.1603	 0.0238
 1.6350	 1.1339	 0.0247
