72047,Ch,1.16,0.62,1.79,0.16,0.7125,0.0052,-999999,-999999,spectra/inner/erigone/072047_vis.tab
72143,Cb,0.96,0.68,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/072143_vis.tab
72169,X,1.3,0.8,2.15,0.1,0.7229,0.001,-999999,-999999,spectra/inner/sulamitis/072169_vis.tab
72230,B,-1.2,0.78,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/072230_vis.tab
72292,Xk,4.63,0.74,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/072292_vis.tab
72308,Ch,1.34,0.61,1.76,0.06,0.705,0.0032,-999999,-999999,spectra/inner/erigone/072308_vis.tab
72384,Ch,1.63,0.61,1.64,0.07,0.7018,0.0033,-999999,-999999,spectra/inner/erigone/072384_vis.tab
72941,X,2.92,0.66,3.24,0.2,0.738,0.0102,-999999,-999999,spectra/inner/erigone/072941_vis.tab
73205,X,-0.5,0.8,3.6,0.1,0.7307,0.0015,-999999,-999999,spectra/inner/sulamitis/073205_vis.tab
73860,Cgh,1.81,0.61,2.49,0.12,0.723,0.0065,-999999,-999999,spectra/inner/erigone/073860_vis.tab
74755,Cgh,0.71,0.62,2.34,0.16,0.7118,0.005,-999999,-999999,spectra/inner/erigone/074755_vis.tab
74962,Ch,1.5,0.67,4.02,0.23,0.6922,0.0047,-999999,-999999,spectra/inner/erigone/074962_vis.tab
75089,Cgh,1.65,0.68,4.15,0.37,0.72,0.0108,-999999,-999999,spectra/inner/erigone/075089_vis.tab
76922,Xk,5.06,0.78,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/076922_vis.tab
77278,Cgh,0.5,0.8,2.74,0.04,0.7205,0.0006,-999999,-999999,spectra/inner/sulamitis/077278_vis.tab
77421,Xk,1.78,0.65,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/077421_vis.tab
77495,Xk,-999999,-999999,-999999,-999999,-999999,-999999,-1,-1,spectra/outer/lixiaohua/077495_vis_b.tab
77495,Xk,1.95,0.86,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/077495_vis_r.tab
78069,Xk,2.51,0.76,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/078069_vis.tab
78826,Xc,2.22,0.61,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/078826_vis.tab
78889,T,3.62,0.66,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/078889_vis.tab
78921,X,4.1,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/078921_vis.tab
79044,X,1.76,0.63,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/079044_vis.tab
79610,C,0.4,0.8,1.82,0.07,0.724,0.0009,-999999,-999999,spectra/inner/sulamitis/079610_vis.tab
80062,C,-0.37,0.56,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/080062_vis_r.tab
80754,Ch,0.59,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/klio/080754_vis.tab
80789,Cg,0.2,0.09,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/080789_vis.tab
80993,B,-0.53,0.03,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/080993_vis.tab
84536,C,0.8,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/084536_vis.tab
85167,Cb,1.11,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/klio/085167_vis.tab
85626,Cb,0.99,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/085626_vis.tab
86812,B,-1.61,0.9,2.62,0.15,0.733,0.003,-999999,-999999,spectra/inner/klio/086812_vis.tab
90975,Cb,0.96,0.14,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/090975_vis.tab
92634,C,0.7,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/092634_vis.tab
93347,B,-0.91,0.08,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/093347_vis.tab
95018,Ch,1.16,0.9,4.94,0.05,0.6901,0.0007,-999999,-999999,spectra/inner/chaldaea/095018_vis.tab
96405,B,-2.02,0.63,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/096405_vis.tab
96463,Cb,2.49,0.65,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/096463_vis.tab
96690,Cgh,1.4,0.8,1.39,0.03,0.7113,0.0007,-999999,-999999,spectra/inner/sulamitis/096690_vis.tab
96768,Cgh,0.23,0.62,3.41,0.19,0.6642,0.0041,-999999,-999999,spectra/inner/erigone/096768_vis.tab
96918,Xc,2.88,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/096918_vis.tab
98178,B,-2.4,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/098178_vis.tab
98246,X,3.4,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/098246_vis.tab
98345,Cg,-0.72,0.86,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/098345_vis.tab
98391,Cgh,1.3,0.8,2.25,0.05,0.7158,0.0008,-999999,-999999,spectra/inner/sulamitis/098391_vis.tab
99691,B,-1.3,0.8,3.32,0.3,0.676,0.0021,-999999,-999999,spectra/inner/clarissa/099691_vis.tab
100784,B,-2.01,0.83,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/100784_vis.tab
106085,T,5.28,1.02,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/106085_vis_r.tab
106794,T,5.55,0.8,3.52,0.45,0.7364,0.0202,-999999,-999999,spectra/inner/erigone/106794_vis.tab
106918,B,-1.1,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/106918_vis.tab
106919,C,1.1,0.8,5.95,0.25,0.7401,0.0023,-999999,-999999,spectra/inner/clarissa/106919_vis.tab
107032,Ch,2.36,0.9,2.87,0.06,0.685,0.002,-999999,-999999,spectra/inner/chimaera/107032_vis.tab
107742,B,-1.74,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/107742_vis.tab
107861,Sq,-999999,-999999,-999999,-999999,-999999,-999999,-1,-1,spectra/outer/lixiaohua/107861_vis_b.tab
107861,Sq,2.67,0.53,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/107861_vis_r.tab
108631,X,2,0.8,1.49,0.05,0.704,0.001,-999999,-999999,spectra/inner/sulamitis/108631_vis.tab
109019,T,8.3,0.8,5.49,0.08,0.7061,0.0011,-999999,-999999,spectra/inner/sulamitis/109019_vis.tab
109030,Cg,0.32,0.12,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/109030_vis.tab
110518,Xc,3.39,0.55,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/110518_vis_r.tab
110819,Cg,-999999,-999999,-999999,-999999,-999999,-999999,-1,-1,spectra/outer/lixiaohua/110819_vis_b.tab
110819,Cg,1.54,0.53,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/110819_vis_r.tab
111789,Ch,2.24,0.64,3.32,0.11,0.7073,0.0032,-999999,-999999,spectra/inner/erigone/111789_vis.tab
112308,Cgh,1.81,0.9,5.5,0.3,0.709,0.002,-999999,-999999,spectra/inner/chimaera/112308_vis.tab
112414,C,0.3,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/112414_vis.tab
113374,C,1.6,0.8,2.42,0.17,0.6742,0.0014,-999999,-999999,spectra/inner/sulamitis/113374_vis.tab
114308,C,1.2,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/114308_vis.tab
116717,C,1.3,0.8,4.03,0.11,0.6795,0.0012,-999999,-999999,spectra/inner/sulamitis/116717_vis.tab
117745,Ch,0.35,0.9,4.3,0.2,0.72,0.003,-999999,-999999,spectra/inner/chimaera/117745_vis.tab
119526,T,5.7,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/119526_vis.tab
120190,Xc,2.69,0.12,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/120190_vis.tab
120384,Cg,-0.05,0.08,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/120384_vis.tab
120548,Ch,-0.92,0.9,2.95,0.05,0.7043,0.0006,-999999,-999999,spectra/inner/chaldaea/120548_vis.tab
121096,X,2.76,0.69,2.23,0.33,0.6853,0.025,-999999,-999999,spectra/inner/erigone/121096_vis.tab
122109,B,-1.6,0.8,5.28,0.14,0.7143,0.0018,-999999,-999999,spectra/inner/sulamitis/122109_vis.tab
122596,D,12.89,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/122596_vis.tab
122871,C,1.3,0.8,1.06,0.03,0.7126,0.0007,-999999,-999999,spectra/inner/sulamitis/122871_vis.tab
123915,Cg,-999999,-999999,-999999,-999999,-999999,-999999,-1,-1,spectra/outer/lixiaohua/123915_vis_b.tab
123915,Cg,1.52,0.9,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/123915_vis_r.tab
123979,X,-999999,-999999,-999999,-999999,-999999,-999999,-1,-1,spectra/outer/lixiaohua/123979_vis_b.tab
123979,X,11.07,1.35,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/123979_vis_r.tab
126046,Cb,1.02,0.15,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/126046_vis.tab
129818,Cb,1.45,1.08,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/129818_vis.tab
131119,C,-0.32,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/131119_vis.tab
132056,Ch,0.48,0.65,4.2,0.24,0.7108,0.0063,-999999,-999999,spectra/inner/erigone/132056_vis.tab
132091,B,-0.54,0.15,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/132091_vis.tab
132248,X,2.5,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/132248_vis.tab
132352,B,-3.44,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/132352_vis.tab
132509,X,3.74,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chaldaea/132509_vis.tab
133123,B,-0.58,0.71,4.28,0.36,0.7282,0.0137,-999999,-999999,spectra/inner/erigone/133123_vis.tab
133197,T,3.92,0.67,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/133197_vis.tab
133503,Cgh,1.15,0.63,2.83,0.27,0.6898,0.0076,-999999,-999999,spectra/inner/erigone/133503_vis.tab
135384,Cg,1.66,0.55,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/135384_vis_r.tab
137397,Ch,0.92,0.62,2.67,0.14,0.674,0.0046,-999999,-999999,spectra/inner/erigone/137397_vis.tab
138668,Xk,1.6,0.75,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/138668_vis_r.tab
142282,D,7.5,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/142282_vis.tab
142297,T,5.3,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/142297_vis.tab
142751,C,-0.5,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/142751_vis.tab
147241,Ch,1,0.8,2.56,0.06,0.7165,0.0006,-999999,-999999,spectra/inner/sulamitis/147241_vis.tab
147535,C,0.88,0.03,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/147535_vis.tab
147777,X,3.1,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/147777_vis.tab
148658,C,0.5,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/148658_vis.tab
149396,C,1.4,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/149396_vis.tab
151019,C,1.1,0.8,4.66,0.18,0.6803,0.0029,-999999,-999999,spectra/inner/sulamitis/151019_vis.tab
153694,X,2.3,0.37,-1,-1,-1,-1,-999999,-999999,spectra/inner/polana/153694_vis.tab
155162,C,0.3,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/155162_vis.tab
156670,B,-3.39,0.87,-999999,-999999,-999999,-999999,0.5088,0.0042,spectra/outer/lixiaohua/156670_vis_b.tab
156670,B,-3.39,0.87,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/156670_vis_r.tab
161079,Xe,-999999,-999999,-999999,-999999,-999999,-999999,-1,-1,spectra/outer/lixiaohua/161079_vis_b.tab
161079,Xe,3.86,0.86,-1,-1,-1,-1,-999999,-999999,spectra/outer/lixiaohua/161079_vis_r.tab
162755,X,2.4,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/162755_vis.tab
162795,T,2.93,0.65,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/162795_vis.tab
164286,C,1.1,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/164286_vis.tab
165403,B,-1.45,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/165403_vis.tab
165536,Cgh,2.38,0.61,1.44,0.1,0.7102,0.0053,-999999,-999999,spectra/inner/erigone/165536_vis.tab
166264,Xk,2.86,0.78,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/166264_vis.tab
168936,C,1.7,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/168936_vis.tab
169066,X,4.5,0.7,3.08,0.32,0.6974,0.0059,-999999,-999999,spectra/inner/erigone/169066_vis.tab
169633,Cg,-0.64,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/169633_vis.tab
170184,Xk,1.11,0.72,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/170184_vis.tab
171027,B,-1.4,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/171027_vis.tab
172478,B,-1.4,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/172478_vis.tab
173129,Cb,1.41,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/173129_vis.tab
173657,C,2,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/173657_vis.tab
174120,T,4.84,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/174120_vis.tab
174594,Ch,2.41,0.64,2.09,0.16,0.7051,0.0046,-999999,-999999,spectra/inner/erigone/174594_vis.tab
175194,Ch,-0.65,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/chimaera/175194_vis.tab
175811,Cgh,0.61,0.61,2.36,0.07,0.7093,0.0031,-999999,-999999,spectra/inner/erigone/175811_vis.tab
177258,B,-1.41,0.81,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/177258_vis.tab
178844,Cgh,1.29,0.62,2.52,0.13,0.7058,0.0042,-999999,-999999,spectra/inner/erigone/178844_vis.tab
180349,C,-0.3,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/180349_vis.tab
183911,X,3.5,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/183911_vis.tab
186446,Ch,1.1,1.08,6.06,0.74,0.7081,0.0026,-999999,-999999,spectra/inner/erigone/186446_vis.tab
186530,B,-3.2,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/186530_vis.tab
186714,Cgh,3.25,0.68,5.5,0.29,0.7145,0.0066,-999999,-999999,spectra/inner/erigone/186714_vis.tab
203141,Cgh,1.6,0.8,3.26,0.09,0.7249,0.001,-999999,-999999,spectra/inner/sulamitis/203141_vis.tab
203620,C,0.7,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/203620_vis.tab
206344,B,-4.4,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/206344_vis.tab
208039,Xe,2.65,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/208039_vis.tab
208048,T,5.74,0.64,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/208048_vis.tab
208724,X,2.8,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/208724_vis.tab
210564,X,7.22,0.78,9.14,0.58,0.7009,0.0024,-999999,-999999,spectra/inner/erigone/210564_vis.tab
212417,Cb,2.03,0.9,2.7,0.12,0.67,0.004,-999999,-999999,spectra/inner/chimaera/212417_vis.tab
213825,Cgh,0.93,0.61,2.42,0.13,0.7019,0.0048,-999999,-999999,spectra/inner/erigone/213825_vis.tab
217593,B,-0.6,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/217593_vis.tab
232922,Ch,-0.23,0.61,1.5,0.06,0.7109,0.0028,-999999,-999999,spectra/inner/erigone/232922_vis.tab
237295,C,1.7,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/237295_vis.tab
238992,C,0.5,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/238992_vis.tab
242324,Ch,2.3,0.64,2.81,0.29,0.742,0.0087,-999999,-999999,spectra/inner/erigone/242324_vis.tab
243648,X,6.2,0.62,1.85,0.17,0.6957,0.0093,-999999,-999999,spectra/inner/erigone/243648_vis.tab
246226,B,-2.3,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/246226_vis.tab
249089,C,-0.34,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/249089_vis.tab
249427,C,1,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/249427_vis.tab
250431,T,6.59,0.97,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/250431_vis.tab
251796,X,1.43,0.68,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/251796_vis.tab
252953,Ch,1.17,0.64,4.6,0.21,0.7127,0.0087,-999999,-999999,spectra/inner/erigone/252953_vis.tab
253538,B,-2.79,0.92,6.49,0.78,0.7199,0.0118,-999999,-999999,spectra/inner/erigone/253538_vis.tab
253798,Ch,0.65,0.62,2.42,0.12,0.6755,0.0042,-999999,-999999,spectra/inner/erigone/253798_vis.tab
255959,X,4.7,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/255959_vis.tab
256789,X,4.01,0.65,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/256789_vis.tab
262102,Ch,2.85,0.7,4.21,0.28,0.6816,0.0134,-999999,-999999,spectra/inner/erigone/262102_vis.tab
262642,C,-0.2,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/sulamitis/262642_vis.tab
265259,X,2.8,0.71,-1,-1,-1,-1,-999999,-999999,spectra/inner/erigone/265259_vis.tab
300289,C,0.1,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/300289_vis.tab
304858,C,0.8,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/304858_vis.tab
320575,B,-0.6,0.8,-1,-1,-1,-1,-999999,-999999,spectra/inner/clarissa/320575_vis.tab
325852,B,-2.6,0.8,1.6,0.07,0.721,0.0017,-999999,-999999,spectra/inner/clarissa/325852_vis.tab
332038,Ch,-0.5,0.9,2.96,0.09,0.726,0.002,-999999,-999999,spectra/inner/chaldaea/332038_vis.tab
334314,Ch,0.2,0.9,3.28,0.12,0.723,0.003,-999999,-999999,spectra/inner/chaldaea/334314_vis.tab
362332,B,-2.48,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/362332_vis.tab
364204,B,-2.04,0.9,-1,-1,-1,-1,-999999,-999999,spectra/inner/svea/364204_vis.tab
