P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta01_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta02_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta03_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta04_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta05_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta06_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta07_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta08_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta09_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta10_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta11_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta12_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta13_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta14_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta15_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta16_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta17_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta18_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta19_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta20_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta21_tab::1.0
P,urn:nasa:pds:gbo.ast-vesta.reddy.spectra:data:vesta22_tab::1.0
