0.8289 2.5  1.0964    24
0.8533 2.5  1.0762    37
0.8776 2.5  1.0588    39
0.9021 2.5  1.0463    15
0.9265 2.5  1.0442    22
0.9510 2.5  1.0508    35
0.9755 2.5  1.0748     8
1.0001 2.5  1.0962    28
1.0247 2.5  1.1149    27
1.0493 2.5  1.1240    27
1.0740 2.5  1.1351    24
1.0987 2.5  1.1473    17
1.1234 2.5  1.1630    23
1.1482 2.5  1.1797    19
1.1730 2.5  1.1876    31
1.1978 2.5  1.2004    13
1.2227 2.5  1.2088    25
1.2476 2.5  1.2152    28
1.2726 2.5  1.2250    18
1.2976 2.5  1.2281    33
1.3226 2.5  1.2405    26
1.3476 2.5  1.2444    93
1.3727 2.5  1.2500   223
1.3978 2.5  1.2616   208
1.4230 2.5  1.2615   132
1.4482 2.5  1.2655    65
1.4734 2.5  1.2643    58
1.4910 5.0  1.2729     2
1.4987 2.5  1.2715    25
1.5240 2.5  1.2704     8
1.5490 2.5  1.2660    15
1.5520 5.0  1.2649     1
1.5747 2.5  1.2623    10
1.6001 2.5  1.2548     9
1.6150 5.0  1.2572     1
1.6750 5.0  1.2465    20
1.7350 5.0  1.2328    15
1.7950 5.0  1.2230    59
1.8530 5.0  1.2099   105
1.9130 5.0  1.2084    67
1.9700 5.0  1.2167    21
2.0280 5.0  1.2266     6
2.0840 5.0  1.2330     3
2.1400 5.0  1.2422    19
2.1960 5.0  1.2472    21
2.2520 5.0  1.2566    35
2.3060 5.0  1.2637    26
2.3610 5.0  1.2676    14
2.4140 5.0  1.2648    34
2.4660 5.0  1.2718    60
2.5190 5.0  1.2707   105
2.5700 5.0 -0.9999 -9999
